AgentID,Alpha,k,Sigma,Theta
61,1.0874166204690268,17.279707153320313,0.6,0.3
62,1.103650790054076,20.892916137695316,0.6,0.3
63,1.103650790054076,17.279707153320313,1.1,0.3
64,1.103650790054076,17.279707153320313,0.6,1.0
65,1.103650790054076,20.892916137695316,1.1,1.0
66,1.0874166204690268,17.279707153320313,1.1,1.0
67,1.0874166204690268,20.892916137695316,0.6,1.0
68,1.0874166204690268,20.892916137695316,1.1,0.3
69,1.0874166204690268,20.892916137695316,1.1,1.0
70,0.9950056565057332,42.279207153320314,1.3,0.8
71,0.9503778892513698,42.279207153320314,1.3,0.8
72,0.9950056565057332,45.892416137695314,1.3,0.8
73,0.9950056565057332,42.279207153320314,0.3,0.8
74,0.9950056565057332,42.279207153320314,1.3,0.5
75,0.9950056565057332,45.892416137695314,0.3,0.5
76,0.9503778892513698,42.279207153320314,0.3,0.5
77,0.9503778892513698,45.892416137695314,1.3,0.5
78,0.9503778892513698,45.892416137695314,0.3,0.8
79,0.9503778892513698,45.892416137695314,0.3,0.5
80,1.0144517764847372,7.904894653320313,0.5,0.9
81,1.1247714457265652,7.904894653320313,0.5,0.9
82,1.0144517764847372,42.76747863769531,0.5,0.9
83,1.0144517764847372,7.904894653320313,1.4,0.9
84,1.0144517764847372,7.904894653320313,0.5,0.2
85,1.0144517764847372,42.76747863769531,1.4,0.2
86,1.1247714457265652,7.904894653320313,1.4,0.2
87,1.1247714457265652,42.76747863769531,0.5,0.2
88,1.1247714457265652,42.76747863769531,1.4,0.9
89,1.1247714457265652,42.76747863769531,1.4,0.2
90,1.116246021108166,32.90439465332031,1.2,0.5
91,1.0246938517863986,32.90439465332031,1.2,0.5
92,1.116246021108166,17.767978637695315,1.2,0.5
93,1.116246021108166,32.90439465332031,0.7,0.5
94,1.116246021108166,32.90439465332031,1.2,0.7
95,1.116246021108166,17.767978637695315,0.7,0.7
96,1.0246938517863986,32.90439465332031,0.7,0.7
97,1.0246938517863986,17.767978637695315,1.2,0.7
98,1.0246938517863986,17.767978637695315,0.7,0.5
99,1.0246938517863986,17.767978637695315,0.7,0.7
100,1.1937457762368215,20.404644653320315,0.9,0.7
101,1.0758088270975283,20.404644653320315,0.9,0.7
102,1.1937457762368215,5.268228637695313,0.9,0.7
103,1.1937457762368215,20.404644653320315,1.0,0.7
104,1.1937457762368215,20.404644653320315,0.9,0.9
105,1.1937457762368215,5.268228637695313,1.0,0.9
106,1.0758088270975283,20.404644653320315,1.0,0.9
107,1.0758088270975283,5.268228637695313,0.9,0.9
108,1.0758088270975283,5.268228637695313,1.0,0.7
109,1.0758088270975283,5.268228637695313,1.0,0.9
110,1.0684277786935548,45.404144653320316,1.6,0.3
111,1.2282297726275628,45.404144653320316,1.6,0.3
112,1.0684277786935548,30.267728637695313,1.6,0.3
113,1.0684277786935548,45.404144653320316,-0.0,0.3
114,1.0684277786935548,45.404144653320316,1.6,0.5
115,1.0684277786935548,30.267728637695313,-0.0,0.5
116,1.2282297726275628,45.404144653320316,-0.0,0.5
117,1.2282297726275628,30.267728637695313,1.6,0.5
118,1.2282297726275628,30.267728637695313,-0.0,0.3
119,1.2282297726275628,30.267728637695313,-0.0,0.5
120,1.043907073560718,14.154769653320313,1.0,0.2
121,1.157467341145807,14.154769653320313,1.0,0.2
122,1.043907073560718,49.017353637695315,1.0,0.2
123,1.043907073560718,14.154769653320313,1.2,0.2
124,1.043907073560718,14.154769653320313,1.0,0.8
125,1.043907073560718,49.017353637695315,1.2,0.8
126,1.157467341145807,14.154769653320313,1.2,0.8
127,1.157467341145807,49.017353637695315,1.0,0.8
128,1.157467341145807,49.017353637695315,1.2,0.2
129,1.157467341145807,49.017353637695315,1.2,0.8
130,1.1457495887465168,39.15426965332031,0.0,0.6
131,1.0519685605560045,39.15426965332031,0.0,0.6
132,1.1457495887465168,24.017853637695314,0.0,0.6
133,1.1457495887465168,39.15426965332031,0.5,0.6
134,1.1457495887465168,39.15426965332031,0.0,0.3
135,1.1457495887465168,24.017853637695314,0.5,0.3
136,1.0519685605560045,39.15426965332031,0.5,0.3
137,1.0519685605560045,24.017853637695314,0.0,0.3
138,1.0519685605560045,24.017853637695314,0.5,0.6
139,1.0519685605560045,24.017853637695314,0.5,0.3
140,1.0917097700708116,1.6550196533203125,1.4,0.4
141,0.9861754663547039,1.6550196533203125,1.4,0.4
142,1.0917097700708116,11.518103637695312,1.4,0.4
143,1.0917097700708116,1.6550196533203125,1.6,0.4
144,1.0917097700708116,1.6550196533203125,1.4,0.1
145,1.0917097700708116,11.518103637695312,1.6,0.1
146,0.9861754663547039,1.6550196533203125,1.6,0.1
147,0.9861754663547039,11.518103637695312,1.4,0.1
148,0.9861754663547039,11.518103637695312,1.6,0.4
149,0.9861754663547039,11.518103637695312,1.6,0.1
150,0.9666949290568019,26.654519653320314,0.7,0.8
151,1.0992110063055813,26.654519653320314,0.7,0.8
152,0.9666949290568019,36.51760363769531,0.7,0.8
153,0.9666949290568019,26.654519653320314,0.9,0.8
154,0.9666949290568019,26.654519653320314,0.7,0.6
155,0.9666949290568019,36.51760363769531,0.9,0.6
156,1.0992110063055813,26.654519653320314,0.9,0.6
157,1.0992110063055813,36.51760363769531,0.7,0.6
158,1.0992110063055813,36.51760363769531,0.9,0.8
159,1.0992110063055813,36.51760363769531,0.9,0.6
160,0.9826288696843494,0.0925509033203125,1.2,0.3
161,1.058106067844194,0.0925509033203125,1.2,0.3
162,0.9826288696843494,22.455384887695313,1.2,0.3
163,0.9826288696843494,0.0925509033203125,0.6,0.3
164,0.9826288696843494,0.0925509033203125,1.2,0.1
165,0.9826288696843494,22.455384887695313,0.6,0.1
166,1.058106067844194,0.0925509033203125,0.6,0.1
167,1.058106067844194,22.455384887695313,1.2,0.1
168,1.058106067844194,22.455384887695313,0.6,0.3
169,1.058106067844194,22.455384887695313,0.6,0.1
170,1.0976228307040186,25.092050903320313,0.5,0.7
171,1.1683204362361324,25.092050903320313,0.5,0.7
172,1.0976228307040186,47.454884887695314,0.5,0.7
173,1.0976228307040186,25.092050903320313,1.3,0.7
174,1.0976228307040186,25.092050903320313,0.5,0.6
175,1.0976228307040186,47.454884887695314,1.3,0.6
176,1.1683204362361324,25.092050903320313,1.3,0.6
177,1.1683204362361324,47.454884887695314,0.5,0.6
178,1.1683204362361324,47.454884887695314,1.3,0.7
179,1.1683204362361324,47.454884887695314,1.3,0.6
180,1.1548524855021243,12.592300903320313,1.7,0.5
181,1.1052770158495486,12.592300903320313,1.7,0.5
182,1.1548524855021243,34.95513488769531,1.7,0.5
183,1.1548524855021243,12.592300903320313,1.0,0.5
184,1.1548524855021243,12.592300903320313,1.7,0.8
185,1.1548524855021243,34.95513488769531,1.0,0.8
186,1.1052770158495486,12.592300903320313,1.0,0.8
187,1.1052770158495486,34.95513488769531,1.7,0.8
188,1.1052770158495486,34.95513488769531,1.0,0.5
189,1.1052770158495486,34.95513488769531,1.0,0.8
190,1.0503071331091116,37.59180090332031,0.9,1.0
191,0.9979174965435252,37.59180090332031,0.9,1.0
192,1.0503071331091116,9.955634887695313,0.9,1.0
193,1.0503071331091116,37.59180090332031,2.2,1.0
194,1.0503071331091116,37.59180090332031,0.9,0.4
195,1.0503071331091116,9.955634887695313,2.2,0.4
196,0.9979174965435252,37.59180090332031,2.2,0.4
197,0.9979174965435252,9.955634887695313,0.9,0.4
198,0.9979174965435252,9.955634887695313,2.2,1.0
199,0.9979174965435252,9.955634887695313,2.2,0.4
200,1.0742656168059792,18.842175903320314,0.2,0.9
201,0.9039136038388468,18.842175903320314,0.2,0.9
202,1.0742656168059792,16.205509887695314,0.2,0.9
203,1.0742656168059792,18.842175903320314,0.8,0.9
204,1.0742656168059792,18.842175903320314,0.2,0.9
205,1.0742656168059792,16.205509887695314,0.8,0.9
206,0.9039136038388468,18.842175903320314,0.8,0.9
207,0.9039136038388468,16.205509887695314,0.2,0.9
208,0.9039136038388468,16.205509887695314,0.8,0.9
209,0.9039136038388468,16.205509887695314,0.8,0.9
210,1.2182290763526626,43.841675903320315,1.1,0.4
211,1.0816077711293832,43.841675903320315,1.1,0.4
212,1.2182290763526626,41.20500988769531,1.1,0.4
213,1.2182290763526626,43.841675903320315,1.6,0.4
214,1.2182290763526626,43.841675903320315,1.1,0.5
215,1.2182290763526626,41.20500988769531,1.6,0.5
216,1.0816077711293832,43.841675903320315,1.6,0.5
217,1.0816077711293832,41.20500988769531,1.1,0.5
218,1.0816077711293832,41.20500988769531,1.6,0.4
219,1.0816077711293832,41.20500988769531,1.6,0.5
220,1.1229361362265322,6.342425903320313,0.7,0.6
221,1.1319495601262262,6.342425903320313,0.7,0.6
222,1.1229361362265322,28.705259887695316,0.7,0.6
223,1.1229361362265322,6.342425903320313,0.4,0.6
224,1.1229361362265322,6.342425903320313,0.7,0.3
225,1.1229361362265322,28.705259887695316,0.4,0.3
226,1.1319495601262262,6.342425903320313,0.4,0.3
227,1.1319495601262262,28.705259887695316,0.7,0.3
228,1.1319495601262262,28.705259887695316,0.4,0.6
229,1.1319495601262262,28.705259887695316,0.4,0.3
230,1.0226365694498232,31.341925903320316,1.4,0.2
231,1.032087926809087,31.341925903320316,1.4,0.2
232,1.0226365694498232,3.7057598876953124,1.4,0.2
233,1.0226365694498232,31.341925903320316,1.1,0.2
234,1.0226365694498232,31.341925903320316,1.4,0.7
235,1.0226365694498232,3.7057598876953124,1.1,0.7
236,1.032087926809087,31.341925903320316,1.1,0.7
237,1.032087926809087,3.7057598876953124,1.4,0.7
238,1.032087926809087,3.7057598876953124,1.1,0.2
239,1.032087926809087,3.7057598876953124,1.1,0.7
240,1.0053737657874802,15.717238403320312,0.8,0.3
241,1.1990491922414692,15.717238403320312,0.8,0.3
242,1.0053737657874802,6.830697387695313,0.8,0.3
243,1.0053737657874802,15.717238403320312,0.7,0.3
244,1.0053737657874802,15.717238403320312,0.8,1.0
245,1.0053737657874802,6.830697387695313,0.7,1.0
246,1.1990491922414692,15.717238403320312,0.7,1.0
247,1.1990491922414692,6.830697387695313,0.8,1.0
248,1.1990491922414692,6.830697387695313,0.7,0.3
249,1.1990491922414692,6.830697387695313,0.7,1.0
250,1.1098401722644806,40.71673840332031,1.6,0.8
251,1.0699839904804718,40.71673840332031,1.6,0.8
252,1.1098401722644806,31.830197387695314,1.6,0.8
253,1.1098401722644806,40.71673840332031,1.4,0.8
254,1.1098401722644806,40.71673840332031,1.6,0.5
255,1.1098401722644806,31.830197387695314,1.4,0.5
256,1.0699839904804718,40.71673840332031,1.4,0.5
257,1.0699839904804718,31.830197387695314,1.6,0.5
258,1.0699839904804718,31.830197387695314,1.4,0.8
259,1.0699839904804718,31.830197387695314,1.4,0.5
260,1.1776949493940871,3.2174884033203126,0.4,0.1
261,1.0167009670509777,3.2174884033203126,0.4,0.1
262,1.1776949493940871,44.32994738769531,0.4,0.1
263,1.1776949493940871,3.2174884033203126,0.2,0.1
264,1.1776949493940871,3.2174884033203126,0.4,0.3
265,1.1776949493940871,44.32994738769531,0.2,0.3
266,1.0167009670509777,3.2174884033203126,0.2,0.3
267,1.0167009670509777,44.32994738769531,0.4,0.3
268,1.0167009670509777,44.32994738769531,0.2,0.1
269,1.0167009670509777,44.32994738769531,0.2,0.3
270,1.0625169028764507,28.216988403320315,1.1,0.6
271,1.1179921851276506,28.216988403320315,1.1,0.6
272,1.0625169028764507,19.330447387695315,1.1,0.6
273,1.0625169028764507,28.216988403320315,1.1,0.6
274,1.0625169028764507,28.216988403320315,1.1,0.8
275,1.0625169028764507,19.330447387695315,1.1,0.8
276,1.1179921851276506,28.216988403320315,1.1,0.8
277,1.1179921851276506,19.330447387695315,1.1,0.8
278,1.1179921851276506,19.330447387695315,1.1,0.6
279,1.1179921851276506,19.330447387695315,1.1,0.8
280,1.0372245257103039,9.467363403320313,2.2,0.7
281,1.0932716053136655,9.467363403320313,2.2,0.7
282,1.0372245257103039,0.5808223876953126,2.2,0.7
283,1.0372245257103039,9.467363403320313,0.5,0.7
284,1.0372245257103039,9.467363403320313,2.2,0.2
285,1.0372245257103039,0.5808223876953126,0.5,0.2
286,1.0932716053136655,9.467363403320313,0.5,0.2
287,1.0932716053136655,0.5808223876953126,2.2,0.2
288,1.0932716053136655,0.5808223876953126,0.5,0.7
289,1.0932716053136655,0.5808223876953126,0.5,0.2
290,1.1375470785661603,34.46686340332031,1.0,0.2
291,0.9714305542654263,34.46686340332031,1.0,0.2
292,1.1375470785661603,25.580322387695315,1.0,0.2
293,1.1375470785661603,34.46686340332031,1.2,0.2
294,1.1375470785661603,34.46686340332031,1.0,0.7
295,1.1375470785661603,25.580322387695315,1.2,0.7
296,0.9714305542654263,34.46686340332031,1.2,0.7
297,0.9714305542654263,25.580322387695315,1.0,0.7
298,0.9714305542654263,25.580322387695315,1.2,0.2
299,0.9714305542654263,25.580322387695315,1.2,0.7
300,1.0858706588100766,21.967113403320315,1.3,0.9
301,1.045631589476313,21.967113403320315,1.3,0.9
302,1.0858706588100766,38.08007238769531,1.3,0.9
303,1.0858706588100766,21.967113403320315,0.9,0.9
304,1.0858706588100766,21.967113403320315,1.3,0.9
305,1.0858706588100766,38.08007238769531,0.9,0.9
306,1.045631589476313,21.967113403320315,0.9,0.9
307,1.045631589476313,38.08007238769531,1.3,0.9
308,1.045631589476313,38.08007238769531,0.9,0.9
309,1.045631589476313,38.08007238769531,0.9,0.9
310,0.9425410278698718,46.96661340332031,0.7,0.5
311,1.1480667953143961,46.96661340332031,0.7,0.5
312,0.9425410278698718,13.080572387695312,0.7,0.5
313,0.9425410278698718,46.96661340332031,1.7,0.5
314,0.9425410278698718,46.96661340332031,0.7,0.4
315,0.9425410278698718,13.080572387695312,1.7,0.4
316,1.1480667953143961,46.96661340332031,1.7,0.4
317,1.1480667953143961,13.080572387695312,0.7,0.4
318,1.1480667953143961,13.080572387695312,1.7,0.5
319,1.1480667953143961,13.080572387695312,1.7,0.4
320,0.9562562732765768,11.811066528320312,0.9,0.2
321,0.9620928553456096,11.811066528320312,0.9,0.2
322,0.9562562732765768,20.111681762695316,0.9,0.2
323,0.9562562732765768,11.811066528320312,1.0,0.2
324,0.9562562732765768,11.811066528320312,0.9,0.5
325,0.9562562732765768,20.111681762695316,1.0,0.5
326,0.9620928553456096,11.811066528320312,1.0,0.5
327,0.9620928553456096,20.111681762695316,0.9,0.5
328,0.9620928553456096,20.111681762695316,1.0,0.2
329,0.9620928553456096,20.111681762695316,1.0,0.5
330,1.088783375812694,36.810566528320315,1.6,0.6
331,1.0903360215736766,36.810566528320315,1.6,0.6
332,1.088783375812694,45.11118176269531,1.6,0.6
333,1.088783375812694,36.810566528320315,2.0,0.6
334,1.088783375812694,36.810566528320315,1.6,1.0
335,1.088783375812694,45.11118176269531,2.0,1.0
336,1.0903360215736766,36.810566528320315,2.0,1.0
337,1.0903360215736766,45.11118176269531,1.6,1.0
338,1.0903360215736766,45.11118176269531,2.0,0.6
339,1.0903360215736766,45.11118176269531,2.0,1.0
340,1.1415537591580596,24.310816528320316,0.4,0.4
341,1.1437572782520364,24.310816528320316,0.4,0.4
342,1.1415537591580596,32.61143176269531,0.4,0.4
343,1.1415537591580596,24.310816528320316,0.6,0.4
344,1.1415537591580596,24.310816528320316,0.4,0.8
345,1.1415537591580596,32.61143176269531,0.6,0.8
346,1.1437572782520364,24.310816528320316,0.6,0.8
347,1.1437572782520364,32.61143176269531,0.4,0.8
348,1.1437572782520364,32.61143176269531,0.6,0.4
349,1.1437572782520364,32.61143176269531,0.6,0.8
350,1.0406059732197712,49.310316528320314,1.2,0.8
351,1.0423690205089664,49.310316528320314,1.2,0.8
352,1.0406059732197712,7.611931762695313,1.2,0.8
353,1.0406059732197712,49.310316528320314,1.3,0.8
354,1.0406059732197712,49.310316528320314,1.2,0.3
355,1.0406059732197712,7.611931762695313,1.3,0.3
356,1.0423690205089664,49.310316528320314,1.3,0.3
357,1.0423690205089664,7.611931762695313,1.2,0.3
358,1.0423690205089664,7.611931762695313,1.3,0.8
359,1.0423690205089664,7.611931762695313,1.3,0.3
360,1.0654839223772583,18.060941528320313,1.3,1.0
361,1.0670504097412976,18.060941528320313,1.3,1.0
362,1.0654839223772583,13.861806762695313,1.3,1.0
363,1.0654839223772583,18.060941528320313,0.4,1.0
364,1.0654839223772583,18.060941528320313,1.3,0.6
365,1.0654839223772583,13.861806762695313,0.4,0.6
366,1.0670504097412976,18.060941528320313,0.4,0.6
367,1.0670504097412976,13.861806762695313,1.3,0.6
368,1.0670504097412976,13.861806762695313,0.4,1.0
369,1.0670504097412976,13.861806762695313,0.4,0.6
370,1.1851029077121127,43.06044152832031,0.7,0.5
371,1.1895081420899858,43.06044152832031,0.7,0.5
372,1.1851029077121127,38.861306762695314,0.7,0.5
373,1.1851029077121127,43.06044152832031,1.1,0.5
374,1.1851029077121127,43.06044152832031,0.7,0.2
375,1.1851029077121127,38.861306762695314,1.1,0.2
376,1.1895081420899858,43.06044152832031,1.1,0.2
377,1.1895081420899858,38.861306762695314,0.7,0.2
378,1.1895081420899858,38.861306762695314,1.1,0.5
379,1.1895081420899858,38.861306762695314,1.1,0.2
380,1.1130121616737847,5.561191528320313,1.0,0.7
381,1.1147219047317303,5.561191528320313,1.0,0.7
382,1.1130121616737847,26.361556762695315,1.0,0.7
383,1.1130121616737847,5.561191528320313,0.8,0.7
384,1.1130121616737847,5.561191528320313,1.0,0.4
385,1.1130121616737847,26.361556762695315,0.8,0.4
386,1.1147219047317303,5.561191528320313,0.8,0.4
387,1.1147219047317303,26.361556762695315,1.0,0.4
388,1.1147219047317303,26.361556762695315,0.8,0.7
389,1.1147219047317303,26.361556762695315,0.8,0.4
390,1.0100444193017621,30.560691528320316,-0.2,0.3
391,1.0124156876906485,30.560691528320316,-0.2,0.3
392,1.0100444193017621,1.3620567626953124,-0.2,0.3
393,1.0100444193017621,30.560691528320316,1.5,0.3
394,1.0100444193017621,30.560691528320316,-0.2,0.9
395,1.0100444193017621,1.3620567626953124,1.5,0.9
396,1.0124156876906485,30.560691528320316,1.5,0.9
397,1.0124156876906485,1.3620567626953124,-0.2,0.9
398,1.0124156876906485,1.3620567626953124,1.5,0.3
399,1.0124156876906485,1.3620567626953124,1.5,0.9
400,1.0264742132262197,21.185879028320315,1.1,0.4
401,1.1022253355663392,21.185879028320315,1.1,0.4
402,1.0264742132262197,10.736869262695313,1.1,0.4
403,1.0264742132262197,21.185879028320315,0.1,0.4
404,1.0264742132262197,21.185879028320315,1.1,0.6
405,1.0264742132262197,10.736869262695313,0.1,0.6
406,1.1022253355663392,21.185879028320315,0.1,0.6
407,1.1022253355663392,10.736869262695313,1.1,0.6
408,1.1022253355663392,10.736869262695313,0.1,0.4
409,1.1022253355663392,10.736869262695313,0.1,0.6
410,1.1264139928589054,46.18537902832031,0.3,0.9
411,0.9923224519741881,46.18537902832031,0.3,0.9
412,1.1264139928589054,35.73636926269531,0.3,0.9
413,1.1264139928589054,46.18537902832031,1.0,0.9
414,1.1264139928589054,46.18537902832031,0.3,0.1
415,1.1264139928589054,35.73636926269531,1.0,0.1
416,0.9923224519741881,46.18537902832031,1.0,0.1
417,0.9923224519741881,35.73636926269531,0.3,0.1
418,0.9923224519741881,35.73636926269531,1.0,0.9
419,0.9923224519741881,35.73636926269531,1.0,0.1
420,1.2400847150463457,8.686129028320313,1.5,0.2
421,1.0550587688321822,8.686129028320313,1.5,0.2
422,1.2400847150463457,48.23611926269531,1.5,0.2
423,1.2400847150463457,8.686129028320313,0.7,0.2
424,1.2400847150463457,8.686129028320313,1.5,0.4
425,1.2400847150463457,48.23611926269531,0.7,0.4
426,1.0550587688321822,8.686129028320313,0.7,0.4
427,1.0550587688321822,48.23611926269531,1.5,0.4
428,1.0550587688321822,48.23611926269531,0.7,0.2
429,1.0550587688321822,48.23611926269531,0.7,0.4
430,1.0771689492534395,33.685629028320314,0.8,0.7
431,1.1626715544878707,33.685629028320314,0.8,0.7
432,1.0771689492534395,23.236619262695314,0.8,0.7
433,1.0771689492534395,33.685629028320314,1.4,0.7
434,1.0771689492534395,33.685629028320314,0.8,0.8
435,1.0771689492534395,23.236619262695314,1.4,0.8
436,1.1626715544878707,33.685629028320314,1.4,0.8
437,1.1626715544878707,23.236619262695314,0.8,0.8
438,1.1626715544878707,23.236619262695314,1.4,0.7
439,1.1626715544878707,23.236619262695314,1.4,0.8
440,1.053422854801108,2.4362540283203127,0.6,0.6
441,1.2619973763574566,2.4362540283203127,0.6,0.6
442,1.053422854801108,4.486994262695313,0.6,0.6
443,1.053422854801108,2.4362540283203127,0.9,0.6
444,1.053422854801108,2.4362540283203127,0.6,0.5
445,1.053422854801108,4.486994262695313,0.9,0.5
446,1.2619973763574566,2.4362540283203127,0.9,0.5
447,1.2619973763574566,4.486994262695313,0.6,0.5
448,1.2619973763574566,4.486994262695313,0.9,0.6
449,1.2619973763574566,4.486994262695313,0.9,0.5
450,1.1598576456841614,27.435754028320314,1.3,0.1
451,1.078709290264075,27.435754028320314,1.3,0.1
452,1.1598576456841614,29.486494262695317,1.3,0.1
453,1.1598576456841614,27.435754028320314,1.7,0.1
454,1.1598576456841614,27.435754028320314,1.3,0.9
455,1.1598576456841614,29.486494262695317,1.7,0.9
456,1.078709290264075,27.435754028320314,1.7,0.9
457,1.078709290264075,29.486494262695317,1.3,0.9
458,1.078709290264075,29.486494262695317,1.7,0.1
459,1.078709290264075,29.486494262695317,1.7,0.9
460,1.1006197007596445,14.936004028320312,0.9,0.8
461,1.028455244247468,14.936004028320312,0.9,0.8
462,1.1006197007596445,41.986244262695315,0.9,0.8
463,1.1006197007596445,14.936004028320312,0.5,0.8
464,1.1006197007596445,14.936004028320312,0.9,0.7
465,1.1006197007596445,41.986244262695315,0.5,0.7
466,1.028455244247468,14.936004028320312,0.5,0.7
467,1.028455244247468,41.986244262695315,0.9,0.7
468,1.028455244247468,41.986244262695315,0.5,0.8
469,1.028455244247468,41.986244262695315,0.5,0.7
470,0.9891349885169034,39.93550402832031,1.8,0.3
471,1.1283036660565988,39.93550402832031,1.8,0.3
472,0.9891349885169034,16.986744262695314,1.8,0.3
473,0.9891349885169034,39.93550402832031,1.2,0.3
474,0.9891349885169034,39.93550402832031,1.8,0.2
475,0.9891349885169034,16.986744262695314,1.2,0.2
476,1.1283036660565988,39.93550402832031,1.2,0.2
477,1.1283036660565988,16.986744262695314,1.8,0.2
478,1.1283036660565988,16.986744262695314,1.2,0.3
479,1.1283036660565988,16.986744262695314,1.2,0.2
480,0.9752682713719276,13.373535278320313,0.4,0.8
481,1.0356086326389937,13.373535278320313,0.4,0.8
482,0.9752682713719276,31.048963012695314,0.4,0.8
483,0.9752682713719276,13.373535278320313,1.8,0.8
484,0.9752682713719276,13.373535278320313,0.4,0.7
485,0.9752682713719276,31.048963012695314,1.8,0.7
486,1.0356086326389937,13.373535278320313,1.8,0.7
487,1.0356086326389937,31.048963012695314,0.4,0.7
488,1.0356086326389937,31.048963012695314,1.8,0.8
489,1.0356086326389937,31.048963012695314,1.8,0.7
490,1.094654599629865,38.37303527832031,1.1,0.3
491,1.1357261744999931,38.37303527832031,1.1,0.3
492,1.094654599629865,6.0494630126953135,1.1,0.3
493,1.094654599629865,38.37303527832031,0.9,0.3
494,1.094654599629865,38.37303527832031,1.1,0.2
495,1.094654599629865,6.0494630126953135,0.9,0.2
496,1.1357261744999931,38.37303527832031,0.9,0.2
497,1.1357261744999931,6.0494630126953135,1.1,0.2
498,1.1357261744999931,6.0494630126953135,0.9,0.3
499,1.1357261744999931,6.0494630126953135,0.9,0.2
500,1.1501682639197204,0.8737852783203125,0.8,1.0
501,1.0845087216611182,0.8737852783203125,0.8,1.0
502,1.1501682639197204,18.549213012695315,0.8,1.0
503,1.1501682639197204,0.8737852783203125,1.3,1.0
504,1.1501682639197204,0.8737852783203125,0.8,0.4
505,1.1501682639197204,18.549213012695315,1.3,0.4
506,1.0845087216611182,0.8737852783203125,1.3,0.4
507,1.0845087216611182,18.549213012695315,0.8,0.4
508,1.0845087216611182,18.549213012695315,1.3,1.0
509,1.0845087216611182,18.549213012695315,1.3,0.4
510,1.0471378421408493,25.873285278320314,1.5,0.5
511,0.934055387233266,25.873285278320314,1.5,0.5
512,1.0471378421408493,43.54871301269531,1.5,0.5
513,1.0471378421408493,25.873285278320314,0.6,0.5
514,1.0471378421408493,25.873285278320314,1.5,0.9
515,1.0471378421408493,43.54871301269531,0.6,0.9
516,0.934055387233266,25.873285278320314,0.6,0.9
