,Agent,Value,Consumption,i_a,m
254,S254,-2.8052610789259758,5.260712716352681,0.25,0.5
255,S255,-2.5949956364934224,5.323374973396248,0.25,0.5
256,S256,-2.688322930778405,6.140476843245279,0.25,0.5
257,S257,-3.6790572219215836,4.572597461691736,0.25,0.5
258,S258,2.1316583791791337,3.631177126750281,0.25,0.5
259,S259,-3.119689156747332,5.301358946146929,0.25,0.5
260,S260,-10.906327733128645,2.967452849342306,0.25,0.5
261,S261,-12.480705189636078,2.967452849342306,0.25,0.5
262,S262,3.9576492047381464,30.006518658724588,0.25,0.5
263,S263,-10.842101701510948,2.967452849342306,0.25,0.5
264,S264,-8.83591707520217,2.92342180218273,0.25,0.5
265,S265,15.132834264540222,38.677849490284814,0.25,0.5
266,S266,-10.711808709928773,2.967452849342306,0.25,0.5
267,S267,4.6446364832074485,30.098745337114714,0.25,0.5
268,S268,10.672192233902674,41.8469947177903,0.25,0.5
269,S269,12.776240674851282,39.32951526645979,0.25,0.5
270,S270,-1.0157432866579237,5.649837187029989,0.25,0.5
271,S271,-0.1624599704566294,5.666981497531351,0.25,0.5
272,S272,-2.183733728681731,4.409966712703873,0.25,0.5
273,S273,-1.0157432866579237,5.649837187029989,0.25,0.5
274,S274,2.6911853962624184,4.09723512356312,0.25,0.5
275,S275,1.2083704131211914,3.2023296948609388,0.25,0.5
276,S276,4.103884279780186,4.155033801702539,0.25,0.5
277,S277,2.6495534167788772,3.241778473136928,0.25,0.5
278,S278,-1.3215700369570875,4.414972099649793,0.25,0.5
279,S279,2.6495534167788772,3.241778473136928,0.25,0.5
280,S280,-5.528485093150254,1.6407895314710932,0.25,0.5
281,S281,-4.444643787932477,1.637959730688657,0.25,0.5
282,S282,-22.777075037103018,0.3308131262369375,0.25,0.5
283,S283,-2.751989236676491,3.6032231964614403,0.25,0.5
284,S284,-10.419612202479822,2.200038279944115,0.25,0.5
285,S285,-20.165539337347425,0.33081229137084617,0.25,0.5
286,S286,-7.6035961607568305,5.851883353237928,0.25,0.5
287,S287,-60.42229824153968,0.33081028077941566,0.25,0.5
288,S288,-10.058175591609285,0.330810285580722,0.25,0.5
289,S289,-19.00639612877975,0.3308115643904953,0.25,0.5
290,S290,-4.383690758513082,12.176355069626766,0.25,0.5
291,S291,-6.051361856898,12.104991801841587,0.25,0.5
292,S292,-5.1134220448098695,9.777876362911702,0.25,0.5
293,S293,-5.232487349424796,9.369226556919143,0.25,0.5
294,S294,3.138812883129107,6.169459145789469,0.25,0.5
295,S295,1.3041942868355225,4.251626324707274,0.25,0.5
296,S296,-0.7223324991965947,5.065834554322536,0.25,0.5
297,S297,-0.8322691113197564,4.987977301051447,0.25,0.5
298,S298,-7.39273981752687,7.62453835149179,0.25,0.5
299,S299,-1.5992179422251174,4.20095570456876,0.25,0.5
300,S300,5.552313665122109,2.703953503248426,0.25,0.5
301,S301,4.456325992139479,2.6699056684476825,0.25,0.5
302,S302,7.427485833491299,3.785073058185045,0.25,0.5
303,S303,6.8205938665888155,3.314397305214605,0.25,0.5
304,S304,5.552313665122109,2.703953503248426,0.25,0.5
305,S305,9.683188087159877,4.952332654262451,0.25,0.5
306,S306,5.690432994058532,3.307574948243371,0.25,0.5
307,S307,6.383067925205039,3.7269685668812094,0.25,0.5
308,S308,8.58067853257814,4.925583913097641,0.25,0.5
309,S309,8.58067853257814,4.925583913097641,0.25,0.5
310,S310,0.5485320364817241,16.75296502375997,0.25,0.5
311,S311,3.501881771675823,16.674915591096667,0.25,0.5
312,S312,-5.514269444331736,4.798317326861011,0.25,0.5
313,S313,-4.997145690911848,5.167497706211673,0.25,0.5
314,S314,-0.727198700109347,19.683870852117916,0.25,0.5
315,S315,-8.327708160498892,2.7030796404303716,0.25,0.5
316,S316,-3.8102303312641412,5.807671657994566,0.25,0.5
317,S317,-3.9031266874177133,5.252770344865097,0.25,0.5
318,S318,-4.702409332014561,2.5976648458109457,0.25,0.5
319,S319,-5.922731217172506,2.766786802953509,0.25,0.5
320,S320,-9.119946888025371,4.537447580167045,0.25,0.5
321,S321,-9.061781672355913,4.5551745311029945,0.25,0.5
322,S322,-7.4437683983605005,6.648831409600134,0.25,0.5
323,S323,-9.264989888541177,4.537448059121203,0.25,0.5
324,S324,-6.196673961455643,3.5374482768017113,0.25,0.5
325,S325,-4.489987772434901,5.684835059499506,0.25,0.5
326,S326,-6.31546600043308,3.555175367151811,0.25,0.5
327,S327,-4.05649961965325,6.357392013671545,0.25,0.5
328,S328,-7.629724369297805,5.978490785791005,0.25,0.5
329,S329,-4.404453887220592,5.684530638804188,0.25,0.5
330,S330,-1.7676050236954866,4.490107152508951,0.25,0.5
331,S331,-1.7450409795533126,4.49123682361033,0.25,0.5
332,S332,-1.465609899991773,5.022522035074934,0.25,0.5
333,S333,-2.757915641871194,3.5784061625461536,0.25,0.5
334,S334,10.948655505899067,2.8460392630890237,0.25,0.5
335,S335,9.684619964757081,2.9047818472745055,0.25,0.5
336,S336,9.45025428943651,2.6232755660748155,0.25,0.5
337,S337,11.428267155098125,3.2064742855588775,0.25,0.5
338,S338,-2.512019811389039,3.939704011260551,0.25,0.5
339,S339,9.71976698796236,2.9079149075975432,0.25,0.5
340,S340,1.8100040115079503,13.407069989507832,0.25,0.5
341,S341,1.8426269672515971,13.409552734619629,0.25,0.5
342,S342,4.549148762364081,20.29310104093578,0.25,0.5
343,S343,-0.3087030660906649,11.978497569476744,0.25,0.5
344,S344,8.792788494841233,8.539876565327628,0.25,0.5
345,S345,8.87766379844319,7.828266460840907,0.25,0.5
346,S346,6.913101035381803,6.073901280119903,0.25,0.5
347,S347,11.76209287334581,11.375297112228244,0.25,0.5
348,S348,1.3280146524612109,17.491096879602523,0.25,0.5
349,S349,8.936840451793678,7.828229141551495,0.25,0.5
350,S350,3.5468427052551172,5.47039069090855,0.25,0.5
351,S351,3.5817647368554475,5.471949018164709,0.25,0.5
352,S352,-3.6102385117559077,1.7753634416027313,0.25,0.5
353,S353,3.0197744194595684,5.047947489474414,0.25,0.5
354,S354,-4.433580892091887,10.617554193820666,0.25,0.5
355,S355,-8.9129249742869,2.566486540898925,0.25,0.5
356,S356,-4.831445416842465,9.424340324098642,0.25,0.5
357,S357,-8.796764784336442,2.570076461508851,0.25,0.5
358,S358,-3.7032175447040916,1.705991565615459,0.25,0.5
359,S359,-8.894718714815035,2.5700715590455188,0.25,0.5
360,S360,8.824034630290944,1.9824859947135685,0.25,0.5
