,Agent,Value,Consumption,i_a,m
84,S84,-18.97609465533352,0.45810897931791844,0.0,0.0
85,S85,-45.030237147465165,1.3891252461372507,0.0,0.0
86,S86,-31.000726062003224,0.5848778375858207,0.0,0.0
87,S87,-13.634747408282752,2.8790982940597796,0.0,0.0
88,S88,3.930277241026581,2.0497333361347865,0.0,0.0
89,S89,-28.611180810253483,1.7284742274728384,0.0,0.0
90,S90,-13.699434057736665,1.84907469488597,0.0,0.0
91,S91,-18.69833077750015,1.663256157212356,0.0,0.0
92,S92,-14.564285467842167,1.115631126733515,0.0,0.0
93,S93,-9.738954175120394,2.431886449630201,0.0,0.0
94,S94,-2.8998280138781882,2.1252505589809676,0.0,0.0
95,S95,-3.2793768389801197,1.9263307960391773,0.0,0.0
96,S96,-3.9676910809411075,3.0720449416072952,0.0,0.0
97,S97,-6.689778927533649,1.409534295823095,0.0,0.0
98,S98,-13.477652160590537,1.8098042193705122,0.0,0.0
99,S99,-5.417899177809385,1.792332715355075,0.0,0.0
100,S100,-1.52443474840732,1.932014789250863,0.0,0.0
101,S101,-4.319103834962697,1.8427380133624096,0.0,0.0
102,S102,-3.3917250855803345,0.8998079958385103,0.0,0.0
103,S103,-1.6553065324015899,1.7457978855649432,0.0,0.0
104,S104,3.890040611216471,1.760275799049738,0.0,0.0
105,S105,1.1724627300124573,0.82780139041335,0.0,0.0
106,S106,1.1237426510675181,1.5778701455618882,0.0,0.0
107,S107,-1.5941106351613339,0.7777398516946286,0.0,0.0
108,S108,-6.485198004749821,0.7797061485608842,0.0,0.0
109,S109,-1.6304837177170433,0.7970665158794281,0.0,0.0
110,S110,-45.09393302502725,1.2595792701722177,0.0,0.0
111,S111,-22.721056923004596,1.6615863713096073,0.0,0.0
112,S112,-45.759578254469936,0.9715376042766489,0.0,0.0
113,S113,-13.187756863194938,2.904513192653858,0.0,0.0
114,S114,-19.65001886383507,1.575538503752029,0.0,0.0
115,S115,-9.130497729994545,3.086087359610047,0.0,0.0
116,S116,-4.213188926365122,5.006813355700209,0.0,0.0
117,S117,-10.626932029854444,1.5906173708109772,0.0,0.0
118,S118,-10.369819326992003,2.271715012321681,0.0,0.0
119,S119,-5.618174732493143,3.3862696369893945,0.0,0.0
120,S120,-42.33136466382798,0.6885443776725847,0.0,0.0
121,S121,-28.452351240755537,0.8438311597366691,0.0,0.0
122,S122,-40.44545234678599,1.1679077840298615,0.0,0.0
123,S123,-52.3080217486609,0.6392555587310589,0.0,0.0
124,S124,-3.4892557650898532,1.3820821786726214,0.0,0.0
125,S125,-0.8271905465023541,2.4680441340260266,0.0,0.0
126,S126,-0.8596459989411416,1.4080531343753981,0.0,0.0
127,S127,1.9888195224502563,2.700406054167386,0.0,0.0
128,S128,-31.21972999490126,1.4851216242107939,0.0,0.0
129,S129,1.760910815009454,2.458023254650477,0.0,0.0
130,S130,-1.7239154587445658,5.566804662293249,0.0,0.0
131,S131,-3.779611404492362,5.335858062552361,0.0,0.0
132,S132,-3.5116836352415497,3.489603566499864,0.0,0.0
133,S133,-2.5585145757910874,4.566805095257408,0.0,0.0
134,S134,-9.150073121523203,3.4049201906876063,0.0,0.0
135,S135,-11.270305636749796,2.1624264566022893,0.0,0.0
136,S136,-12.90867332726057,3.173979719818498,0.0,0.0
137,S137,-12.378275515120649,2.0122105326201423,0.0,0.0
