,Agent,Value,Consumption,i_a,m
315,S315,-22.117310105126766,0.5333490005437379,0.45,0.9
316,S316,-1.568868228380156,1.2940426120808055,0.45,0.9
317,S317,-5.837812552056394,0.7286085750524822,0.45,0.9
318,S318,-7.307996884236975,0.7286087734648051,0.45,0.9
320,S320,-16.02441028376377,0.5457838962443484,0.45,0.9
321,S321,-15.73461178958235,0.5525785102237276,0.45,0.9
322,S322,-14.054856667293008,0.8989826627325768,0.45,0.9
323,S323,-17.48698631963297,0.5284861660782846,0.45,0.9
324,S324,-13.177697503141752,0.5513593970286575,0.45,0.9
325,S325,-11.891735213172485,0.813945197799621,0.45,0.9
326,S326,-13.846980203122003,0.5475829803142535,0.45,0.9
327,S327,-10.88621868845778,0.8684222778213496,0.45,0.9
328,S328,-14.97074664207601,0.8373993473512736,0.45,0.9
329,S329,-11.614604771534628,0.820290935348737,0.45,0.9
330,S330,-3.3659695012291158,1.1667698780722098,0.45,0.9
331,S331,-3.301791442927455,1.1686215943368117,0.45,0.9
332,S332,-2.1965224494591076,1.2538403214094926,0.45,0.9
333,S333,-3.4345519713383474,1.1525593728587036,0.45,0.9
334,S334,0.4365733243623685,1.1744000252095215,0.45,0.9
335,S335,2.0093115785316997,1.0630666451186492,0.45,0.9
336,S336,0.47746909182299435,1.1687561142296559,0.45,0.9
337,S337,2.092103917098935,1.0632531144162924,0.45,0.9
338,S338,-2.1970258921928423,1.237574937167906,0.45,0.9
339,S339,2.0791384267017894,1.0660962224946715,0.45,0.9
340,S340,-4.257474573564868,1.5506224676341993,0.45,0.9
341,S341,-4.1950549618329935,1.5544576601894813,0.45,0.9
342,S342,-2.8948712668286802,2.1842966569566897,0.45,0.9
343,S343,-4.48743541824007,1.463373918127066,0.45,0.9
344,S344,-1.9823920683332281,1.4595969198383725,0.45,0.9
345,S345,-0.6304020991010568,1.4553264977511073,0.45,0.9
346,S346,-1.9958381403893717,1.2945973505196406,0.45,0.9
347,S347,-0.4390625583854122,1.6802527540696626,0.45,0.9
348,S348,-3.116133524398395,1.7097559738831907,0.45,0.9
349,S349,-0.563124388122786,1.4550012637748326,0.45,0.9
350,S350,-1.211568080054883,1.3316290101401602,0.45,0.9
351,S351,-1.145167402834618,1.331400165213049,0.45,0.9
352,S352,-10.92852370598718,0.4678550342416362,0.45,0.9
353,S353,-1.3434084948530924,1.2818915303091565,0.45,0.9
354,S354,-6.751892209849217,1.4290343255458922,0.45,0.9
355,S355,-16.6967874388641,0.48696776320776675,0.45,0.9
356,S356,-7.186057779499208,1.3375520750393157,0.45,0.9
357,S357,-15.41356697929233,0.48479789054619166,0.45,0.9
358,S358,-11.475876675186473,0.47994781597279845,0.45,0.9
359,S359,-16.58029327125983,0.487533414194308,0.45,0.9
360,S360,-4.855829204662816,0.8095096334219494,0.45,0.9
361,S361,-4.791261124795806,0.8103077690665178,0.45,0.9
362,S362,-6.132562059996423,0.7160124633454267,0.45,0.9
363,S363,-4.1625036937180395,0.8944121798741886,0.45,0.9
364,S364,-7.566828208934067,0.8147764419508972,0.45,0.9
365,S365,-6.764557068213335,0.6732435207945892,0.45,0.9
366,S366,-5.910483021156893,1.1015111348727191,0.45,0.9
367,S367,-8.654008663139583,0.67537137207591,0.45,0.9
368,S368,-5.036170766504599,0.6396265835595283,0.45,0.9
369,S369,-6.718593497749072,0.6753727226418453,0.45,0.9
370,S370,0.9729476167875317,1.8102353601461605,0.45,0.9
371,S371,1.1110025314578396,1.8017719375271493,0.45,0.9
372,S372,0.32307329436406185,1.8008622421619114,0.45,0.9
373,S373,0.46133946053848945,1.42036283757708,0.45,0.9
374,S374,-1.5015005249412732,2.2174512182982165,0.45,0.9
375,S375,-2.926843494466024,1.4743514996078178,0.45,0.9
376,S376,-2.266783165637327,1.5298759406598494,0.45,0.9
377,S377,-1.9401045114796562,2.1955035460233123,0.45,0.9
378,S378,0.025004585873307228,1.3984940971063833,0.45,0.9
379,S379,-2.77593211528567,1.4765322028891386,0.45,0.9
380,S380,-9.132004227931787,0.39500205604747274,0.45,0.9
381,S381,-9.063264072516441,0.39586383486365223,0.45,0.9
382,S382,-2.811194930638509,1.1331598579102236,0.45,0.9
383,S383,-8.34657296123637,0.349758919976815,0.45,0.9
384,S384,-10.885638362433845,0.40497013135441046,0.45,0.9
385,S385,-4.703655737610943,1.2862034174936072,0.45,0.9
386,S386,-9.867716691838218,0.36954223898438304,0.45,0.9
387,S387,-4.96326619124204,1.1676989710740346,0.45,0.9
