AgentID,Alpha,k,Sigma,Theta
249,1.049150033189675,21.899976074218753,1.4,0.8
250,1.1100613524511023,39.135959472656246,1.0,0.2
251,1.153098472014685,39.135959472656246,1.0,0.2
252,1.1100613524511023,46.89947607421875,1.0,0.2
253,1.1100613524511023,39.135959472656246,0.7,0.2
254,1.1100613524511023,39.135959472656246,1.0,0.3
255,1.1100613524511023,46.89947607421875,0.7,0.3
256,1.153098472014685,39.135959472656246,0.7,0.3
257,1.153098472014685,46.89947607421875,1.0,0.3
258,1.153098472014685,46.89947607421875,0.7,0.2
259,1.153098472014685,46.89947607421875,0.7,0.3
260,1.1781842149020307,1.6367094726562499,1.3,0.9
261,1.0965298900077345,1.6367094726562499,1.3,0.9
262,1.1781842149020307,34.39972607421875,1.3,0.9
263,1.1781842149020307,1.6367094726562499,1.0,0.9
264,1.1781842149020307,1.6367094726562499,1.3,0.5
265,1.1781842149020307,34.39972607421875,1.0,0.5
266,1.0965298900077345,1.6367094726562499,1.0,0.5
267,1.0965298900077345,34.39972607421875,1.3,0.5
268,1.0965298900077345,34.39972607421875,1.0,0.9
269,1.0965298900077345,34.39972607421875,1.0,0.5
270,1.0627263865872163,26.63620947265625,0.6,0.5
271,0.9800404084055097,26.63620947265625,0.6,0.5
272,1.0627263865872163,9.40022607421875,0.6,0.5
273,1.0627263865872163,26.63620947265625,0.0,0.5
274,1.0627263865872163,26.63620947265625,0.6,1.0
275,1.0627263865872163,9.40022607421875,0.0,1.0
276,0.9800404084055097,26.63620947265625,0.0,1.0
277,0.9800404084055097,9.40022607421875,0.6,1.0
278,0.9800404084055097,9.40022607421875,0.0,0.5
279,0.9800404084055097,9.40022607421875,0.0,1.0
280,1.0374651414238092,7.886584472656251,0.8,0.3
281,1.0211883564543671,7.886584472656251,0.8,0.3
282,1.0374651414238092,15.65010107421875,0.8,0.3
283,1.0374651414238092,7.886584472656251,1.2,0.3
284,1.0374651414238092,7.886584472656251,0.8,0.4
285,1.0374651414238092,15.65010107421875,1.2,0.4
286,1.0211883564543671,7.886584472656251,1.2,0.4
287,1.0211883564543671,15.65010107421875,0.8,0.4
288,1.0211883564543671,15.65010107421875,1.2,0.3
289,1.0211883564543671,15.65010107421875,1.2,0.4
290,1.1378232172214897,32.88608447265625,1.5,0.8
291,1.1216829425180468,32.88608447265625,1.5,0.8
292,1.1378232172214897,40.64960107421875,1.5,0.8
293,1.1378232172214897,32.88608447265625,0.5,0.8
294,1.1378232172214897,32.88608447265625,1.5,0.9
295,1.1378232172214897,40.64960107421875,0.5,0.9
296,1.1216829425180468,32.88608447265625,0.5,0.9
297,1.1216829425180468,40.64960107421875,1.5,0.9
298,1.1216829425180468,40.64960107421875,0.5,0.8
299,1.1216829425180468,40.64960107421875,0.5,0.9
300,1.0860751097162338,20.38633447265625,0.4,0.1
301,1.2125575743256167,20.38633447265625,0.4,0.1
302,1.0860751097162338,28.149851074218752,0.4,0.1
303,1.0860751097162338,20.38633447265625,1.6,0.1
304,1.0860751097162338,20.38633447265625,0.4,0.7
305,1.0860751097162338,28.149851074218752,1.6,0.7
306,1.2125575743256167,20.38633447265625,1.6,0.7
307,1.2125575743256167,28.149851074218752,0.4,0.7
308,1.2125575743256167,28.149851074218752,1.6,0.1
309,1.2125575743256167,28.149851074218752,1.6,0.7
310,0.9436689940111602,45.38583447265625,1.1,0.6
311,1.0731975671441745,45.38583447265625,1.1,0.6
312,0.9436689940111602,3.15035107421875,1.1,0.6
313,0.9436689940111602,45.38583447265625,0.9,0.6
314,0.9436689940111602,45.38583447265625,1.1,0.2
315,0.9436689940111602,3.15035107421875,0.9,0.2
316,1.0731975671441745,45.38583447265625,0.9,0.2
317,1.0731975671441745,3.15035107421875,1.1,0.2
318,1.0731975671441745,3.15035107421875,0.9,0.6
319,1.0731975671441745,3.15035107421875,0.9,0.2
320,0.9570735595334732,7.105350097656251,1.4,0.9
321,1.111840698261931,7.105350097656251,1.4,0.9
322,0.9570735595334732,10.18146044921875,1.4,0.9
323,0.9570735595334732,7.105350097656251,1.8,0.9
324,0.9570735595334732,7.105350097656251,1.4,0.3
325,0.9570735595334732,10.18146044921875,1.8,0.3
326,1.111840698261931,7.105350097656251,1.8,0.3
327,1.111840698261931,10.18146044921875,1.4,0.3
328,1.111840698261931,10.18146044921875,1.8,0.9
329,1.111840698261931,10.18146044921875,1.8,0.3
330,1.088988636372252,32.10485009765625,0.7,0.5
331,1.0083625830833833,32.10485009765625,0.7,0.5
332,1.088988636372252,35.18096044921875,0.7,0.5
333,1.088988636372252,32.10485009765625,0.9,0.5
334,1.088988636372252,32.10485009765625,0.7,0.8
335,1.088988636372252,35.18096044921875,0.9,0.8
336,1.0083625830833833,32.10485009765625,0.9,0.8
337,1.0083625830833833,35.18096044921875,0.7,0.8
338,1.0083625830833833,35.18096044921875,0.9,0.5
339,1.0083625830833833,35.18096044921875,0.9,0.8
340,1.141842244857436,19.60510009765625,1.0,0.7
341,1.0643974310863833,19.60510009765625,1.0,0.7
342,1.141842244857436,47.68071044921875,1.0,0.7
343,1.141842244857436,19.60510009765625,1.3,0.7
344,1.141842244857436,19.60510009765625,1.0,1.0
345,1.141842244857436,47.68071044921875,1.3,1.0
346,1.0643974310863833,19.60510009765625,1.3,1.0
347,1.0643974310863833,47.68071044921875,1.0,1.0
348,1.0643974310863833,47.68071044921875,1.3,0.7
349,1.0643974310863833,47.68071044921875,1.3,1.0
350,1.0408405837869517,44.60460009765625,0.0,0.3
351,1.1822630629004292,44.60460009765625,0.0,0.3
352,1.0408405837869517,22.681210449218753,0.0,0.3
353,1.0408405837869517,44.60460009765625,0.6,0.3
354,1.0408405837869517,44.60460009765625,0.0,0.5
355,1.0408405837869517,22.681210449218753,0.6,0.5
356,1.1822630629004292,44.60460009765625,0.6,0.5
357,1.1822630629004292,22.681210449218753,0.0,0.5
358,1.1822630629004292,22.681210449218753,0.6,0.3
359,1.1822630629004292,22.681210449218753,0.6,0.5
360,1.0656916102131562,13.35522509765625,0.9,0.2
361,1.1400621392896375,13.35522509765625,0.9,0.2
362,1.0656916102131562,3.93158544921875,0.9,0.2
363,1.0656916102131562,13.35522509765625,1.1,0.2
364,1.0656916102131562,13.35522509765625,0.9,0.9
365,1.0656916102131562,3.93158544921875,1.1,0.9
366,1.1400621392896375,13.35522509765625,1.1,0.9
367,1.1400621392896375,3.93158544921875,0.9,0.9
368,1.1400621392896375,3.93158544921875,1.1,0.2
369,1.1400621392896375,3.93158544921875,1.1,0.9
370,1.185664685120292,38.35472509765625,1.6,0.6
371,1.0393742547671518,38.35472509765625,1.6,0.6
372,1.185664685120292,28.931085449218752,1.6,0.6
373,1.185664685120292,38.35472509765625,0.3,0.6
374,1.185664685120292,38.35472509765625,1.6,0.4
375,1.185664685120292,28.931085449218752,0.3,0.4
376,1.0393742547671518,38.35472509765625,0.3,0.4
377,1.0393742547671518,28.931085449218752,1.6,0.4
378,1.0393742547671518,28.931085449218752,0.3,0.6
379,1.0393742547671518,28.931085449218752,0.3,0.4
380,1.113237422237427,0.8554750976562501,0.5,0.4
381,0.9517214062809732,0.8554750976562501,0.5,0.4
382,1.113237422237427,41.43083544921875,0.5,0.4
383,1.113237422237427,0.8554750976562501,1.5,0.4
384,1.113237422237427,0.8554750976562501,0.5,0.2
385,1.113237422237427,41.43083544921875,1.5,0.2
386,0.9517214062809732,0.8554750976562501,1.5,0.2
387,0.9517214062809732,41.43083544921875,0.5,0.2
388,0.9517214062809732,41.43083544921875,1.5,0.4
389,0.9517214062809732,41.43083544921875,1.5,0.2
390,1.0103623650898816,25.85497509765625,1.2,0.8
391,1.087712520137808,25.85497509765625,1.2,0.8
392,1.0103623650898816,16.431335449218754,1.2,0.8
393,1.0103623650898816,25.85497509765625,0.8,0.8
394,1.0103623650898816,25.85497509765625,1.2,0.6
395,1.0103623650898816,16.431335449218754,0.8,0.6
396,1.087712520137808,25.85497509765625,0.8,0.6
397,1.087712520137808,16.431335449218754,1.2,0.6
398,1.087712520137808,16.431335449218754,0.8,0.8
399,1.087712520137808,16.431335449218754,0.8,0.6
400,1.026738590420129,22.730037597656253,0.6,0.6
401,1.0250822868628695,22.730037597656253,0.6,0.6
402,1.026738590420129,19.55627294921875,0.6,0.6
403,1.026738590420129,22.730037597656253,1.0,0.6
404,1.026738590420129,22.730037597656253,0.6,0.8
405,1.026738590420129,19.55627294921875,1.0,0.8
406,1.0250822868628695,22.730037597656253,1.0,0.8
407,1.0250822868628695,19.55627294921875,0.6,0.8
408,1.0250822868628695,19.55627294921875,1.0,0.6
409,1.0250822868628695,19.55627294921875,1.0,0.8
410,1.1266623392068114,47.72953759765625,1.3,0.1
411,1.1251254361285583,47.72953759765625,1.3,0.1
412,1.1266623392068114,44.55577294921875,1.3,0.1
413,1.1266623392068114,47.72953759765625,-0.2,0.1
414,1.1266623392068114,47.72953759765625,1.3,0.4
415,1.1266623392068114,44.55577294921875,-0.2,0.4
416,1.1251254361285583,47.72953759765625,-0.2,0.4
417,1.1251254361285583,44.55577294921875,1.3,0.4
418,1.1251254361285583,44.55577294921875,-0.2,0.1
419,1.1251254361285583,44.55577294921875,-0.2,0.4
420,1.2422687188910255,10.23028759765625,1.0,0.8
421,1.2304862198499373,10.23028759765625,1.0,0.8
422,1.2422687188910255,32.05602294921875,1.0,0.8
423,1.2422687188910255,10.23028759765625,1.3,0.8
424,1.2422687188910255,10.23028759765625,1.0,0.1
425,1.2422687188910255,32.05602294921875,1.3,0.1
426,1.2304862198499373,10.23028759765625,1.3,0.1
427,1.2304862198499373,32.05602294921875,1.0,0.1
428,1.2304862198499373,32.05602294921875,1.3,0.8
429,1.2304862198499373,32.05602294921875,1.3,0.1
430,1.0773728738912112,35.22978759765625,1.9,0.3
431,1.0761036245873656,35.22978759765625,1.9,0.3
432,1.0773728738912112,7.056522949218751,1.9,0.3
433,1.0773728738912112,35.22978759765625,0.7,0.3
434,1.0773728738912112,35.22978759765625,1.9,0.6
435,1.0773728738912112,7.056522949218751,0.7,0.6
436,1.0761036245873656,35.22978759765625,0.7,0.6
437,1.0761036245873656,7.056522949218751,1.9,0.6
438,1.0761036245873656,7.056522949218751,0.7,0.3
439,1.0761036245873656,7.056522949218751,0.7,0.6
440,1.0536401026608835,3.98041259765625,1.1,0.4
441,1.052284558277267,3.98041259765625,1.1,0.4
442,1.0536401026608835,13.30639794921875,1.1,0.4
443,1.0536401026608835,3.98041259765625,1.6,0.4
444,1.0536401026608835,3.98041259765625,1.1,0.2
445,1.0536401026608835,13.30639794921875,1.6,0.2
446,1.052284558277267,3.98041259765625,1.6,0.2
447,1.052284558277267,13.30639794921875,1.1,0.2
448,1.052284558277267,13.30639794921875,1.6,0.4
449,1.052284558277267,13.30639794921875,1.6,0.2
450,1.1602234250968773,28.979912597656252,0.3,0.9
451,1.1579783407690643,28.979912597656252,0.3,0.9
452,1.1602234250968773,38.305897949218746,0.3,0.9
453,1.1602234250968773,28.979912597656252,0.9,0.9
454,1.1602234250968773,28.979912597656252,0.3,0.7
455,1.1602234250968773,38.305897949218746,0.9,0.7
456,1.1579783407690643,28.979912597656252,0.9,0.7
457,1.1579783407690643,38.305897949218746,0.3,0.7
458,1.1579783407690643,38.305897949218746,0.9,0.9
459,1.1579783407690643,38.305897949218746,0.9,0.7
460,1.1008316383626158,16.480162597656253,1.5,0.2
461,1.099515615680098,16.480162597656253,1.5,0.2
462,1.1008316383626158,25.80614794921875,1.5,0.2
463,1.1008316383626158,16.480162597656253,1.2,0.2
464,1.1008316383626158,16.480162597656253,1.5,0.9
465,1.1008316383626158,25.80614794921875,1.2,0.9
466,1.099515615680098,16.480162597656253,1.2,0.9
467,1.099515615680098,25.80614794921875,1.5,0.9
468,1.099515615680098,25.80614794921875,1.2,0.2
469,1.099515615680098,25.80614794921875,1.2,0.9
470,0.9895665324572651,41.47966259765625,0.8,0.7
471,0.986829386176834,41.47966259765625,0.8,0.7
472,0.9895665324572651,0.80664794921875,0.8,0.7
473,0.9895665324572651,41.47966259765625,0.4,0.7
474,0.9895665324572651,41.47966259765625,0.8,0.5
475,0.9895665324572651,0.80664794921875,0.4,0.5
476,0.986829386176834,41.47966259765625,0.4,0.5
477,0.986829386176834,0.80664794921875,0.8,0.5
478,0.986829386176834,0.80664794921875,0.4,0.7
479,0.986829386176834,0.80664794921875,0.4,0.5
480,0.9758201484463414,18.04263134765625,1.3,0.4
481,1.1689234313230918,18.04263134765625,1.3,0.4
482,0.9758201484463414,39.86836669921875,1.3,0.4
483,0.9758201484463414,18.04263134765625,1.0,0.4
484,0.9758201484463414,18.04263134765625,1.3,0.9
485,0.9758201484463414,39.86836669921875,1.0,0.9
486,1.1689234313230918,18.04263134765625,1.0,0.9
487,1.1689234313230918,39.86836669921875,1.3,0.9
488,1.1689234313230918,39.86836669921875,1.0,0.4
489,1.1689234313230918,39.86836669921875,1.0,0.9
490,1.0948624791231079,43.04213134765625,0.7,0.9
491,1.0584134067514144,43.04213134765625,0.7,0.9
492,1.0948624791231079,14.86886669921875,0.7,0.9
493,1.0948624791231079,43.04213134765625,2.0,0.9
494,1.0948624791231079,43.04213134765625,0.7,0.4
495,1.0948624791231079,14.86886669921875,2.0,0.4
496,1.0584134067514144,43.04213134765625,2.0,0.4
497,1.0584134067514144,14.86886669921875,0.7,0.4
498,1.0584134067514144,14.86886669921875,2.0,0.9
499,1.0584134067514144,14.86886669921875,2.0,0.4
500,1.1504883800628667,5.542881347656251,2.3,0.2
501,0.9984598533814606,5.542881347656251,2.3,0.2
502,1.1504883800628667,2.36911669921875,2.3,0.2
503,1.1504883800628667,5.542881347656251,0.6,0.2
504,1.1504883800628667,5.542881347656251,2.3,0.2
505,1.1504883800628667,2.36911669921875,0.6,0.2
506,0.9984598533814606,5.542881347656251,0.6,0.2
507,0.9984598533814606,2.36911669921875,2.3,0.2
508,0.9984598533814606,2.36911669921875,0.6,0.2
509,0.9984598533814606,2.36911669921875,0.6,0.2
510,1.0473625951726124,30.542381347656253,1.0,0.6
511,1.1055892824751306,30.542381347656253,1.0,0.6
512,1.0473625951726124,27.36861669921875,1.0,0.6
513,1.0473625951726124,30.542381347656253,1.3,0.6
514,1.0473625951726124,30.542381347656253,1.0,0.7
515,1.0473625951726124,27.36861669921875,1.3,0.7
516,1.1055892824751306,30.542381347656253,1.3,0.7
517,1.1055892824751306,27.36861669921875,1.0,0.7
