,Agent,Value,Consumption,i_a,m
85,S85,-1.1420232983237684,10.409248470844686,0.25,0.5
86,S86,-6.189244534289042,3.85431097245574,0.25,0.5
87,S87,-3.1184188262633863,6.889290702549048,0.25,0.5
88,S88,-6.108945300457557,12.300797880725108,0.25,0.5
89,S89,-1.4570187006617106,10.42220335783986,0.25,0.5
90,S90,50.804189684946266,34.19820171612568,0.25,0.5
91,S91,50.49721912889309,34.19820171612568,0.25,0.5
92,S92,-6.193145293328902,1.3378618237366489,0.25,0.5
93,S93,-0.8420860568792694,4.997562273232539,0.25,0.5
94,S94,57.4326510858033,34.19820171612568,0.25,0.5
95,S95,-3.65743406737108,0.7282547560476216,0.25,0.5
96,S96,7.154498036701785,3.4090378830868113,0.25,0.5
97,S97,0.912505100294493,4.651502388195064e-06,0.25,0.5
98,S98,-9.53358009584438,1.0304554409599087,0.25,0.5
99,S99,-4.102201952411372,0.7176023308857853,0.25,0.5
100,S100,-3.584646549393877,4.771134559920478,0.25,0.5
101,S101,-3.9687749231090637,4.758639869014055,0.25,0.5
102,S102,-4.648870651279742,3.292561048132324,0.25,0.5
103,S103,5.2307528498415135,18.373406551105205,0.25,0.5
104,S104,1.3674132829176602,3.4447519961228843,0.25,0.5
105,S105,4.706860542739149,8.929296787348477,0.25,0.5
106,S106,9.125095458869168,12.630748069550062,0.25,0.5
107,S107,-0.6009610396870433,2.6649062815057207,0.25,0.5
108,S108,0.05993296356128752,11.599838783461031,0.25,0.5
109,S109,4.077534494865087,8.826729103736719,0.25,0.5
110,S110,8.152251787674343,9.206759880420494,0.25,0.5
111,S111,7.86074397193514,9.214720763017224,0.25,0.5
112,S112,7.027606733668488,7.892029656927383,0.25,0.5
113,S113,4.558956180275721,5.799281109228955,0.25,0.5
114,S114,-1.673638095006993,26.639446768847655,0.25,0.5
115,S115,-5.276552927236363,11.558042341327575,0.25,0.5
116,S116,-5.056750335281494,13.159223609842732,0.25,0.5
117,S117,-2.5987862221377975,22.72754707079985,0.25,0.5
118,S118,3.6859567467599206,5.102377026557673,0.25,0.5
119,S119,-5.40441938668036,11.55029421978848,0.25,0.5
120,S120,5.517770396988553,4.227187725745495,0.25,0.5
121,S121,6.516924713964402,4.133314146866389,0.25,0.5
122,S122,12.762257409945992,8.418411067154294,0.25,0.5
123,S123,5.034690093649656,3.6784764445840437,0.25,0.5
124,S124,-0.39846547782017083,7.147801358792954,0.25,0.5
125,S125,4.103191569635733,15.301744599888064,0.25,0.5
126,S126,-0.4247428621505227,6.018180498457709,0.25,0.5
127,S127,6.467127666376414,19.581041308699252,0.25,0.5
128,S128,12.339680897294022,6.924788872187314,0.25,0.5
129,S129,4.691153719135222,15.228063371536598,0.25,0.5
130,S130,-0.883518676510155,7.480404736912868,0.25,0.5
131,S131,0.8335113265270997,7.585819005995693,0.25,0.5
132,S132,-5.456259250051503,2.5386002128024217,0.25,0.5
