,Agent,Value,Consumption,i_a,m
97,S97,2.7330031686836462,5.859723276772883e-06,0.0,0.0
98,S98,-24.1858691659562,0.8038875884749502,0.0,0.0
99,S99,-0.7567885569112872,0.9631285172188426,0.0,0.0
100,S100,-26770.52429899137,0.0512424121790094,0.0,0.0
101,S101,-27408.05166018257,0.05182512474907061,0.0,0.0
102,S102,-27512.721289958055,0.034582386322576486,0.0,0.0
103,S103,-7.882971560375193,21.83768910782899,0.0,0.0
104,S104,-1.7855574760001942,4.962089535505365,0.0,0.0
105,S105,3.818277227426786,11.95240487325785,0.0,0.0
106,S106,7.770879774168057,19.315297962530106,0.0,0.0
107,S107,-3.711921787756418,3.290932574108231,0.0,0.0
108,S108,-12.564648070332542,13.635550395544845,0.0,0.0
109,S109,3.1120574290340075,11.849839183608495,0.0,0.0
110,S110,7.355328583487859,14.72779252472317,0.0,0.0
111,S111,7.049657301241352,14.70608072519401,0.0,0.0
112,S112,6.43262831466582,12.658264801935244,0.0,0.0
113,S113,3.475783049942994,8.556180952316192,0.0,0.0
114,S114,-50.221675953687736,18.58227562421751,0.0,0.0
115,S115,-743.7690921739944,1.728768171312046,0.0,0.0
116,S116,-739.9939783164308,1.8087541425454712,0.0,0.0
117,S117,-51.279614860296796,15.802909218665041,0.0,0.0
118,S118,2.7185244162622544,7.520941712665187,0.0,0.0
119,S119,-744.2214613210141,1.750755968496884,0.0,0.0
120,S120,7.303301030995824,6.28668806981058,0.0,0.0
121,S121,8.138035733279679,6.390749564366881,0.0,0.0
122,S122,13.856101906555864,12.549130008763225,0.0,0.0
123,S123,6.688468099407118,5.4973384717040785,0.0,0.0
124,S124,-8.166142210473538,9.306364816166933,0.0,0.0
125,S125,-4.83100629665887,17.9181283609012,0.0,0.0
126,S126,-8.470056676341589,9.18484363946348,0.0,0.0
127,S127,-1.291134935432785,21.41925612429221,0.0,0.0
128,S128,13.016300716114355,10.156170361933365,0.0,0.0
129,S129,-3.666269012393018,18.085922184241387,0.0,0.0
130,S130,-52.90782301479423,7.198623469427571,0.0,0.0
131,S131,-27.32276802985214,9.494669295968542,0.0,0.0
132,S132,-60.242894830690865,1.4552681887341288,0.0,0.0
133,S133,-52.90782301479423,7.198623469427571,0.0,0.0
134,S134,-2569.3926836235028,0.6510965349066178,0.0,0.0
135,S135,-2640.051543739653,0.09505874229808867,0.0,0.0
136,S136,-2563.508902859654,0.6286097258580734,0.0,0.0
137,S137,-2632.1237644264174,0.09393111776811815,0.0,0.0
138,S138,-32.478679473643005,1.8612740558830476,0.0,0.0
139,S139,-2632.1237644264174,0.09393111776811815,0.0,0.0
140,S140,-8.204806921860682,1.6338177234102655,0.0,0.0
141,S141,-7.111391285948201,1.6859125270398658,0.0,0.0
142,S142,-2.5725206025330682,7.342219807707537,0.0,0.0
143,S143,-8.204806921860682,1.6338177234102655,0.0,0.0
144,S144,-141.37884550784008,0.7386573087671591,0.0,0.0
145,S145,-129.76554302426416,2.838617432432432,0.0,0.0
146,S146,-140.97224636938833,0.7155308633356223,0.0,0.0
147,S147,-129.20768351448004,2.7493748172625123,0.0,0.0
148,S148,-1.5565665457095763,7.440433604485938,0.0,0.0
149,S149,-129.20768351448004,2.7493748172625123,0.0,0.0
150,S150,-709874.9405242717,0.011845757815014494,0.0,0.0
151,S151,-704172.6526156925,0.012189248293930716,0.0,0.0
152,S152,-702260.8040367826,0.02640269441843771,0.0,0.0
153,S153,-3356787.5803411487,0.006169532298194719,0.0,0.0
154,S154,-2.345831319911416,3.969378232490733,0.0,0.0
155,S155,-1.9509207375814137,4.7854650184632375,0.0,0.0
156,S156,-0.8198909933543052,3.8862287211164075,0.0,0.0
157,S157,0.15830778570885673,5.323537906525315,0.0,0.0
158,S158,-3294051.351691855,0.013144269842635743,0.0,0.0
159,S159,-0.16142569655858774,4.9740549612401495,0.0,0.0
160,S160,-3.1729401811407674,4.627044051527293,0.0,0.0
161,S161,0.04222075297079897,3.9232190764790955,0.0,0.0
162,S162,-1.8510475004247207,4.9929140062221515,0.0,0.0
163,S163,-5.942561592659937,1.6513801611742822,0.0,0.0
164,S164,-16.652575458527906,4.7615941235388854,0.0,0.0
165,S165,-7895.017498050074,0.03220055808546305,0.0,0.0
166,S166,-7464.808158771234,0.03091099404538946,0.0,0.0
167,S167,-15.05418485515779,6.275221640325069,0.0,0.0
168,S168,-1.0799614437873284,2.1644631330416373,0.0,0.0
169,S169,-7324.366821347834,0.03802560727213885,0.0,0.0
170,S170,-580.2939862944195,1.4452490029454608,0.0,0.0
171,S171,-595.6482323120059,1.4200441081403756,0.0,0.0
172,S172,-579.5179914453157,1.5147634447792746,0.0,0.0
173,S173,-32.60590266257037,14.284462474728228,0.0,0.0
174,S174,3.0016819583223864,6.355726271470694,0.0,0.0
175,S175,7.084248081124329,12.499849154885604,0.0,0.0
176,S176,5.363595505904195,11.94793407124146,0.0,0.0
177,S177,1.6745792588970616,6.433707548601105,0.0,0.0
178,S178,-32.746494366577586,15.499811724901868,0.0,0.0
179,S179,5.655526987943677,12.461833001109236,0.0,0.0
180,S180,-7.791233498337933,6.837892782718749,0.0,0.0
181,S181,-17.17365083143455,6.0557601352026245,0.0,0.0
182,S182,-3.536099985642209,24.082273771901882,0.0,0.0
183,S183,-18.84386267318567,2.7259923331471745,0.0,0.0
184,S184,-7.791233498337933,6.837892782718749,0.0,0.0
185,S185,-17.349207978713455,4.6606435696012865,0.0,0.0
186,S186,-56.906801513329135,1.9364204418189774,0.0,0.0
187,S187,-12.73585999340422,22.16656579419669,0.0,0.0
188,S188,-53.974572496086004,3.212639501228786,0.0,0.0
189,S189,-53.974572496086004,3.212639501228786,0.0,0.0
190,S190,-37648.26622096942,0.08745778485178313,0.0,0.0
191,S191,-37578.050505263374,0.08652201472169051,0.0,0.0
192,S192,-38350.226409041454,0.08793519792408021,0.0,0.0
193,S193,-281.9101817324649,5.271733818393322,0.0,0.0
194,S194,-37648.26622096942,0.08745778485178313,0.0,0.0
195,S195,-288.0755292295813,1.136453945136628,0.0,0.0
196,S196,-281.515356912006,5.0877783768522935,0.0,0.0
197,S197,-38298.84588857358,0.08664959578485515,0.0,0.0
198,S198,-287.56432810292324,1.13520127493452,0.0,0.0
199,S199,-287.56432810292324,1.13520127493452,0.0,0.0
200,S200,-2233.649255314023,0.32471724218834286,0.0,0.0
201,S201,-2222.793238334963,0.32731922515724693,0.0,0.0
202,S202,-97.1572721021063,0.02540953721292118,0.0,0.0
203,S203,-153398.2260052069,0.023955781593946252,0.0,0.0
204,S204,-4.4767669250223365,5.761479915835518,0.0,0.0
205,S205,-49.956138269801606,0.02540953721292118,0.0,0.0
206,S206,-4.6421096294831,4.55059723742798,0.0,0.0
207,S207,-28.314120388173418,0.02540953721292118,0.0,0.0
208,S208,-186.23372130688008,0.02540953721292118,0.0,0.0
209,S209,-47.65920040804464,0.02540953721292118,0.0,0.0
210,S210,9.867778897614947,32.485550228857726,0.0,0.0
211,S211,4.517050268239126,32.12790932290688,0.0,0.0
212,S212,5.019472995833063,13.279956991586342,0.0,0.0
213,S213,4.482474531214357,17.385608135842702,0.0,0.0
214,S214,-21.8576785742909,34.307611500178766,0.0,0.0
215,S215,-74.61903033054398,6.963564523220465,0.0,0.0
216,S216,-72.47503022835629,16.40289224800468,0.0,0.0
217,S217,-27.2590735495775,17.757457140717307,0.0,0.0
218,S218,-3.7453399323886436,9.623700639753944,0.0,0.0
219,S219,-76.2215844386091,7.8702355954786025,0.0,0.0
220,S220,-182.48410271167828,0.9090654516095835,0.0,0.0
221,S221,-474309.79119056766,0.008251326762696113,0.0,0.0
222,S222,-169.74184411026485,2.3059678079058976,0.0,0.0
223,S223,-59.79715610961455,1.9199587304496333,0.0,0.0
224,S224,-182.48410271167828,0.9090654516095835,0.0,0.0
225,S225,-54.19344555793294,7.703942647157344,0.0,0.0
226,S226,-213.4693417218177,0.7914776060899903,0.0,0.0
227,S227,-442340.4372542344,0.022821885838201134,0.0,0.0
228,S228,-198.43698621370325,3.1489802168707786,0.0,0.0
229,S229,-198.43698621370325,3.1489802168707786,0.0,0.0
230,S230,15.863634431280845,3.9834983383852705,0.0,0.0
231,S231,20.351556304368728,4.090151979768238,0.0,0.0
232,S232,9.388853946383913,2.011069479020825,0.0,0.0
233,S233,24.188928618075455,7.624085455533331,0.0,0.0
234,S234,8.068958672247478,6.467330429934833,0.0,0.0
235,S235,5.6473615741884835,5.79488384485547,0.0,0.0
236,S236,20.49940445141661,17.28677449817308,0.0,0.0
237,S237,6.860977549319376,3.259580188581602,0.0,0.0
238,S238,17.87480019456154,2.0133387128693987,0.0,0.0
239,S239,9.231838063824096,4.968515095819244,0.0,0.0
240,S240,-12.709221505345525,2.2310888217431426,0.0,0.0
241,S241,-10.199725278381315,2.338533188812766,0.0,0.0
242,S242,-11.696663966489412,2.9311738027610947,0.0,0.0
243,S243,-9.445556969587546,2.98308453329662,0.0,0.0
244,S244,-3.4912164864703974,2.410206812987979,0.0,0.0
245,S245,-1.135860357126212,4.013376409183016,0.0,0.0
246,S246,-1.0901688981551763,3.2191786740703896,0.0,0.0
247,S247,-1.2931635993125261,3.0198186827445865,0.0,0.0
248,S248,-6.5159105054244835,4.53251246301354,0.0,0.0
249,S249,0.02158779353608309,4.101254754755939,0.0,0.0
250,S250,-281.83745124689676,4.957299106955063,0.0,0.0
251,S251,-281.3418073320409,4.744337320417505,0.0,0.0
252,S252,-280.2846287101721,4.875082999879038,0.0,0.0
253,S253,-51.112150883203675,16.135740281996934,0.0,0.0
254,S254,-259.80414489794805,6.443109654075928,0.0,0.0
255,S255,-47.33693241858069,18.768575183738236,0.0,0.0
256,S256,-48.1474584262627,15.828460819772712,0.0,0.0
257,S257,-257.5570929995828,7.704808065887501,0.0,0.0
258,S258,-50.000508443861634,19.5328844436623,0.0,0.0
259,S259,-47.116437949819854,19.011718531130178,0.0,0.0
260,S260,1.0257617600432276,1.0530431790179304,0.0,0.0
261,S261,-0.8544505146534956,0.9583979548822517,0.0,0.0
262,S262,8.923900303564096,4.8287587546856185,0.0,0.0
263,S263,1.0287524666013126,1.0530452690449863,0.0,0.0
264,S264,-63.48129116439382,0.4697665494334124,0.0,0.0
265,S265,-32.65574348904664,10.645503552853576,0.0,0.0
266,S266,-77.37110668289786,0.2978780902294832,0.0,0.0
267,S267,-120.3971270977984,3.4921635128908424,0.0,0.0
268,S268,8.828055126008733,5.796085644535778,0.0,0.0
269,S269,-60.59112741664575,7.895956692817511,0.0,0.0
270,S270,-27.17435394082797,10.200247301458829,0.0,0.0
271,S271,-29.61243218719464,10.30816422023893,0.0,0.0
272,S272,-32.51440714940326,3.1851483177197784,0.0,0.0
273,S273,8.62081345573976,26.635939365285243,0.0,0.0
274,S274,17.56199216614825,3.709636468175712,0.0,0.0
275,S275,11.250626258398857,6.9110673666250895,0.0,0.0
276,S276,26.429745221124985,25.147512722374916,0.0,0.0
277,S277,7.076595908434822,2.1929024166940887,0.0,0.0
278,S278,-9.232613020083205,9.400127369630626,0.0,0.0
279,S279,8.966653744124056,7.684420128989461,0.0,0.0
280,S280,-81.26003676978866,2.076143102311468,0.0,0.0
281,S281,-81.36642522050575,2.0701076258368962,0.0,0.0
282,S282,-77.99267794478077,5.913504576898765,0.0,0.0
283,S283,-2356.30941559797,0.11467849930264028,0.0,0.0
284,S284,-75.54511375386075,1.894618101467522,0.0,0.0
285,S285,-1955.1146231126056,0.17623155329457382,0.0,0.0
286,S286,-2049.0032153448747,0.08272543222435717,0.0,0.0
287,S287,-71.89767539091875,4.768710343092834,0.0,0.0
288,S288,-2287.8828359955924,0.21952214197016245,0.0,0.0
289,S289,-1968.9597622982235,0.17513917706900292,0.0,0.0
290,S290,2.616438518649149,5.038037353053619,0.0,0.0
291,S291,2.2604513954612084,5.001059308932238,0.0,0.0
292,S292,2.9349837987722043,5.676966075714917,0.0,0.0
293,S293,9.727035893222578,15.900076848417463,0.0,0.0
294,S294,7.281357753045235,4.187308828977136,0.0,0.0
295,S295,16.239265072723047,12.207314056587473,0.0,0.0
296,S296,14.032269689113818,10.111739135386133,0.0,0.0
297,S297,7.360881225752521,4.6772925959297025,0.0,0.0
298,S298,10.998855801991429,19.277719569785507,0.0,0.0
299,S299,15.864331842423306,12.23179567472932,0.0,0.0
300,S300,-22.60451297103677,20.386126383759986,0.0,0.0
301,S301,-22.50919947677063,20.386123413842572,0.0,0.0
302,S302,-20.424718211604798,28.14956397563454,0.0,0.0
303,S303,-830633.0852425327,0.018905546874546757,0.0,0.0
304,S304,1.5101675964950037,11.74158308309173,0.0,0.0
305,S305,-5.5425994595980566,4.603337315238525,0.0,0.0
306,S306,-1.9606944845321221,4.193887102974269,0.0,0.0
307,S307,7.339792009626615,16.40647229763598,0.0,0.0
308,S308,-824465.4725071832,0.018960430195126627,0.0,0.0
309,S309,-1.4593259276567854,5.001893725494389,0.0,0.0
310,S310,-22.347972377202158,9.829159683063567,0.0,0.0
311,S311,-13.086808415497524,11.13945154160447,0.0,0.0
312,S312,-31.403545930553104,0.8964144136526684,0.0,0.0
313,S313,-17.31089195143896,14.519073029974566,0.0,0.0
314,S314,-744.6862668344897,1.8768802071921875,0.0,0.0
315,S315,-148.59831194380618,0.48318400551094953,0.0,0.0
316,S316,-133.69151989025627,15.1319794262524,0.0,0.0
317,S317,-804.4542716283671,0.09987171075897815,0.0,0.0
318,S318,-18.429511675127177,1.1957097206786562,0.0,0.0
319,S319,-147.93886901645814,0.46544347898431704,0.0,0.0
320,S320,-1.0287530482073248,1.7460721764631042,0.0,0.0
321,S321,2.6520705512698486,1.9286843953399955,0.0,0.0
322,S322,0.1712135650095684,2.1929931429590868,0.0,0.0
323,S323,-1.3217878881952831,1.621261878951225,0.0,0.0
324,S324,-37270.03513740272,0.020840451579962758,0.0,0.0
325,S325,-16990798.465287916,0.0021523579039697477,0.0,0.0
326,S326,-16901823.891168505,0.001736569538167709,0.0,0.0
327,S327,-35929.82330442606,0.027122378960913573,0.0,0.0
328,S328,3.3750415556964874,2.062230412137335,0.0,0.0
329,S329,-16633937.4161652,0.0019828145507853356,0.0,0.0
330,S330,-31.749435520635572,14.073905084078767,0.0,0.0
331,S331,-37.342137723036835,13.689816652082966,0.0,0.0
332,S332,-31.30305944338675,17.12195660843891,0.0,0.0
333,S333,-53.872302636649465,9.495100076212802,0.0,0.0
334,S334,5.932096704668467,10.806053420607295,0.0,0.0
335,S335,4.534572154077729,8.813842419621379,0.0,0.0
336,S336,2.342884343410865,8.083430281423295,0.0,0.0
337,S337,4.481227664968163,11.528044209718164,0.0,0.0
338,S338,-81.09532811938894,8.04510734426632,0.0,0.0
339,S339,2.662915181358131,8.646517331948038,0.0,0.0
340,S340,-1.903678818300693,6.474050303108117,0.0,0.0
341,S341,-4.150386012206429,6.2617541973095605,0.0,0.0
342,S342,0.46290883312666553,12.324349798972554,0.0,0.0
343,S343,-3.2134105206077592,4.871876000324028,0.0,0.0
344,S344,15.349555037216389,2.50400043661787,0.0,0.0
345,S345,16.6137924504224,4.199720202181146,0.0,0.0
346,S346,11.662595023373107,2.3114210330450824,0.0,0.0
347,S347,17.43767935968325,4.608266917307864,0.0,0.0
348,S348,-4.006828236649093,8.17582629362856,0.0,0.0
349,S349,14.776328514312286,4.012438108546588,0.0,0.0
350,S350,25.451688642958747,44.60414888920379,0.0,0.0
351,S351,25.822072990369524,44.60414888920379,0.0,0.0
352,S352,3.6245038294113137,22.680979772523916,0.0,0.0
353,S353,-33.17475359105242,26.521202808638794,0.0,0.0
354,S354,26.25485706235623,44.604147923523755,0.0,0.0
355,S355,-28.98835151352959,9.90039144059744,0.0,0.0
356,S356,-15.02812906320558,26.916119913092505,0.0,0.0
357,S357,5.218003474682654,22.680979772523916,0.0,0.0
358,S358,-36.41013573349859,11.700014233443932,0.0,0.0
359,S359,-19.154145429313722,12.367414521898354,0.0,0.0
360,S360,-140.9147124704719,2.683835101318722,0.0,0.0
361,S361,-140.4765582713993,2.593844955664899,0.0,0.0
362,S362,-146.34549304995102,0.46647205829534966,0.0,0.0
363,S363,-768.2441860113709,0.41886345434500544,0.0,0.0
364,S364,4.685233292058068,3.3541241781085165,0.0,0.0
365,S365,0.08537247254958996,1.5619496591354447,0.0,0.0
366,S366,5.880748601081647,3.046281092173825,0.0,0.0
367,S367,1.9430219996618683,1.7243241511346883,0.0,0.0
368,S368,-792.9162638423958,0.33610503911497824,0.0,0.0
369,S369,1.8669345392173073,1.6426889760739427,0.0,0.0
370,S370,-12.504438850379767,5.859450851904694,0.0,0.0
371,S371,-24.112703076400326,4.950490589024354,0.0,0.0
372,S372,-12.895736601901872,4.977193779000304,0.0,0.0
373,S373,6.685359426584995,27.99601058211599,0.0,0.0
374,S374,-535927.5854122824,0.020946240780052684,0.0,0.0
375,S375,-10.71748770654184,25.607444626514244,0.0,0.0
376,S376,-7.928331912415665,32.887693004831156,0.0,0.0
377,S377,-589984.218810113,0.016551875398188018,0.0,0.0
378,S378,-0.8656367867708568,20.69114522668104,0.0,0.0
379,S379,-11.284445673636025,25.69113909438187,0.0,0.0
380,S380,-36.022920236192874,0.4109887391021189,0.0,0.0
381,S381,-36.61065583795416,0.5638740433268418,0.0,0.0
382,S382,-21.467151960150396,24.753258033101716,0.0,0.0
383,S383,-144647.50274224073,0.00118014443855206,0.0,0.0
384,S384,-37.34908818034441,0.8554616380587469,0.0,0.0
385,S385,-165753.19302611877,0.03742362871675162,0.0,0.0
