Seed,Model Type,Max Nodes,Learning Rate,Batch Size,Model MAE,Validation MAE,Model Max AE,Validation Max AE,Model Wrong i_a,Validation Wrong i_a,Model Consumption MAE,Validation Consumption MAE,Model Consumption Max AE,Validation Consumption Max AE,Model i_a MAE,Validation i_a MAE,Model i_a Max AE,Validation i_a Max AE
42,PudgeSixLayer,512,0.0001,64,0.0073666381649672985,0.007615424692630768,0.1231917291879654,0.12535139918327332,316.0,90.0,0.06090142950415611,0.06200936436653137,0.5627228617668152,0.5873562693595886,0.008475957438349724,0.008859694935381413,0.11541826277971268,0.11794620007276535
42,PudgeSixLayer,512,0.01,512,0.12663806974887848,0.12639454007148743,0.5914868712425232,0.5762020945549011,26344.0,6586.0,0.7432566285133362,0.7416535019874573,5.746571063995361,5.602416038513184,0.1769101470708847,0.1765878051519394,0.30117008090019226,0.30464595556259155
42,PudgeSixLayer,512,0.001,64,0.004046679474413395,0.004583577625453472,0.0712968036532402,0.09637472033500671,56.0,44.0,0.04996509104967117,0.05298588424921036,0.4218018651008606,0.4412387013435364,0.0029596947133541107,0.0037231184542179108,0.0581025667488575,0.0848979577422142
42,PudgeSixLayer,512,0.0001,512,0.013783024623990059,0.013938143849372864,0.2789049744606018,0.2738726735115051,1150.0,297.0,0.09477543830871582,0.09572222828865051,1.9018816947937012,1.9025142192840576,0.01782834343612194,0.018041301518678665,0.23852989077568054,0.2519210875034332
42,PudgeSixLayer,512,0.01,64,0.12650936841964722,0.12698298692703247,0.39830389618873596,0.40240949392318726,26344.0,6586.0,0.7433273792266846,0.7613583207130432,3.755333662033081,3.7757651805877686,0.1766454428434372,0.1757400631904602,0.3011294901371002,0.3070783019065857
42,PudgeSixLayer,512,0.001,512,0.007096568588167429,0.007306681014597416,0.21483348309993744,0.22575590014457703,252.0,87.0,0.06739930808544159,0.06871286034584045,1.3165544271469116,1.4498813152313232,0.007268191780894995,0.00755345681682229,0.1798897385597229,0.2083255499601364
42,FourLayer,512,0.01,512,0.018318135291337967,0.018300171941518784,0.27986425161361694,0.2610555589199066,1488.0,378.0,0.15151625871658325,0.1507381945848465,2.324122905731201,2.434403419494629,0.02106872759759426,0.02111273817718029,0.23539778590202332,0.22212933003902435
42,FourLayer,512,0.001,512,0.011168458499014378,0.011486758477985859,0.24113249778747559,0.24745990335941315,547.0,138.0,0.09272217750549316,0.09377676993608475,1.503902792930603,1.4875028133392334,0.012810174375772476,0.013338418677449226,0.20077989995479584,0.22821901738643646
42,FourLayer,512,0.0001,512,0.01877538114786148,0.018685663118958473,0.29408755898475647,0.2763078510761261,1799.0,460.0,0.11956874281167984,0.11820561438798904,2.285801649093628,2.278252601623535,0.025265663862228394,0.025226281955838203,0.2495737224817276,0.25044822692871094
42,FourLayer,512,0.0001,128,0.013014496304094791,0.013075394555926323,0.209024116396904,0.2077568918466568,1006.0,275.0,0.09419768303632736,0.09313684701919556,1.043053388595581,1.1332600116729736,0.01635063998401165,0.01658143848180771,0.19602157175540924,0.19365951418876648
42,FourLayer,512,0.01,128,0.010229687206447124,0.010372566990554333,0.1804722398519516,0.18014076352119446,517.0,143.0,0.1010069027543068,0.10135795921087265,0.8663391470909119,0.8950498700141907,0.010081415064632893,0.010331107303500175,0.16927453875541687,0.16886836290359497
42,FourLayer,512,0.001,64,0.0061661722138524055,0.006496401038020849,0.10627881437540054,0.11601961404085159,193.0,59.0,0.05790199339389801,0.05858003720641136,0.5229466557502747,0.5497256517410278,0.006383203435689211,0.006973991170525551,0.09757357090711594,0.10635276883840561
42,FourLayer,512,0.01,64,0.008012006059288979,0.008195837959647179,0.1311977505683899,0.13038362562656403,327.0,90.0,0.0971500426530838,0.0966164842247963,0.6575597524642944,0.6696666479110718,0.006042322609573603,0.00646480917930603,0.11958342790603638,0.1183476448059082
42,FourLayer,512,0.0001,64,0.011113390326499939,0.011390388943254948,0.15420977771282196,0.15395572781562805,769.0,213.0,0.08238798379898071,0.08327985554933548,0.6862865686416626,0.7261986136436462,0.013761822134256363,0.014224182814359665,0.146355539560318,0.14774473011493683
42,FourLayer,512,0.001,128,0.006945992354303598,0.007330774329602718,0.14316029846668243,0.1512220799922943,254.0,74.0,0.06066839024424553,0.06245953589677811,0.7371954321861267,0.7644211053848267,0.007658611983060837,0.008244139142334461,0.13071754574775696,0.1402648240327835
42,PudgeFiveLayer,1024,0.0001,64,0.0059885019436478615,0.0062830145470798016,0.11152714490890503,0.11883089691400528,227.0,68.0,0.05206703767180443,0.05286089703440666,0.5068288445472717,0.528022289276123,0.006627372931689024,0.007134831044822931,0.10392703115940094,0.11038099974393845
42,PudgeFiveLayer,1024,0.0001,512,0.01176369283348322,0.011955703608691692,0.2697020173072815,0.25294163823127747,867.0,228.0,0.08899952471256256,0.0893491804599762,1.80573308467865,1.8328937292099,0.014383126050233841,0.014731219038367271,0.22870346903800964,0.23328237235546112
42,PudgeFiveLayer,1024,0.01,64,0.007655345369130373,0.007817934267222881,0.12182115763425827,0.12456165999174118,325.0,86.0,0.08352228999137878,0.08381873369216919,0.5861893892288208,0.583523690700531,0.006729187909513712,0.007023909129202366,0.1133301705121994,0.11782445013523102
42,PudgeFiveLayer,1024,0.0001,128,0.007531403098255396,0.007762850262224674,0.15505100786685944,0.1619645655155182,358.0,94.0,0.06145906448364258,0.06181349605321884,0.7363091707229614,0.7570098042488098,0.008748188614845276,0.009174670092761517,0.14317676424980164,0.15341374278068542
