Seed,Model Type,Max Nodes,Learning Rate,Batch Size,Model MAE,Validation MAE,Model Max AE,Validation Max AE,Model Wrong i_a,Validation Wrong i_a,Model Consumption MAE,Validation Consumption MAE,Model Consumption Max AE,Validation Consumption Max AE,Model i_a MAE,Validation i_a MAE,Model i_a Max AE,Validation i_a Max AE
42,ThreeLayer,2048,0.01,128,0.06382967531681061,0.05903709679841995,0.3498780429363251,0.2994001507759094,1192.0,316.0,2.9872639179229736,2.817054033279419,15.295419692993164,14.020358085632324,0.06759082525968552,0.061428286135196686,0.3328171968460083,0.27401891350746155
42,ThreeLayer,2048,0.0001,128,0.03496221825480461,0.036249395459890366,0.23807138204574585,0.23928368091583252,671.0,193.0,1.4201064109802246,1.4229508638381958,9.591520309448242,10.145363807678223,0.04136865213513374,0.04388581961393356,0.2269091010093689,0.22338519990444183
42,ThreeLayer,2048,0.001,512,0.032601140439510345,0.034228064119815826,0.2818920910358429,0.2746974229812622,536.0,152.0,1.528760313987732,1.561426043510437,12.75791072845459,11.619913101196289,0.03446165472269058,0.03705865517258644,0.2608327865600586,0.25852319598197937
42,ThreeLayer,2048,0.001,64,0.02333686500787735,0.02538379840552807,0.1901674121618271,0.20305979251861572,393.0,113.0,1.114443302154541,1.1794798374176025,6.6945624351501465,7.384324550628662,0.024264270439743996,0.027050375938415527,0.18000297248363495,0.1826035976409912
42,PudgeSixLayer,2048,0.01,512,0.10567234456539154,0.10282008349895477,0.6789270639419556,0.6622496843338013,1477.0,432.0,5.699813365936279,5.553754806518555,33.76367950439453,32.934303283691406,0.09673166275024414,0.09396413713693619,0.41539329290390015,0.404267281293869
42,PudgeSixLayer,2048,0.0001,128,0.013210712932050228,0.014805068261921406,0.18081055581569672,0.20861642062664032,173.0,59.0,0.6887966394424438,0.749180257320404,6.051678657531738,7.8406901359558105,0.012570960447192192,0.014545466750860214,0.1735306978225708,0.1844041645526886
42,PudgeSixLayer,2048,0.001,512,0.03240739926695824,0.030674459412693977,0.3170389235019684,0.3270961046218872,612.0,143.0,1.5625905990600586,1.6083030700683594,13.605433464050293,12.300480842590332,0.03339390456676483,0.029008835554122925,0.2935922145843506,0.3199049234390259
42,PudgeSixLayer,2048,0.0001,512,0.019135793671011925,0.020930606871843338,0.2731684744358063,0.2940230369567871,309.0,88.0,1.0032267570495605,1.0627570152282715,10.832698822021484,14.227001190185547,0.01809849962592125,0.02049107290804386,0.2530650496482849,0.24632464349269867
42,PudgeSixLayer,2048,0.01,64,0.0661298930644989,0.06665129959583282,0.3900531530380249,0.40126723051071167,1399.0,363.0,2.918705940246582,2.884427785873413,12.713054656982422,13.873006820678711,0.07356986403465271,0.07530193775892258,0.38227394223213196,0.39557021856307983
42,PudgeSixLayer,2048,0.01,128,0.11294617503881454,0.11434204876422882,0.6504948139190674,0.5900686383247375,1659.0,386.0,6.325329780578613,6.347514629364014,32.3497314453125,29.34467124938965,0.09870131313800812,0.10104697197675705,0.40923282504081726,0.38595762848854065
42,PudgeSixLayer,2048,0.001,128,0.020589396357536316,0.01890317164361477,0.24919715523719788,0.23028148710727692,421.0,97.0,1.0863173007965088,0.9816383719444275,8.02603816986084,8.621273040771484,0.01933489553630352,0.018067358061671257,0.2418162226676941,0.20906494557857513
42,PudgeSixLayer,2048,0.0001,64,0.01216574851423502,0.013818412087857723,0.1498454362154007,0.17538703978061676,145.0,51.0,0.6457695960998535,0.7075509428977966,4.830038547515869,5.4542236328125,0.011346230283379555,0.013409242033958435,0.14223292469978333,0.16552841663360596
42,PudgeSixLayer,2048,0.001,64,0.021142952144145966,0.01699371449649334,0.21284466981887817,0.1892131119966507,455.0,78.0,1.0970877408981323,0.8726643919944763,7.235936164855957,7.088547229766846,0.02022545598447323,0.016439711675047874,0.20429255068302155,0.17836301028728485
42,FourLayer,2048,0.001,512,0.030091973021626472,0.026568930596113205,0.2842607796192169,0.2720758616924286,425.0,115.0,1.47433340549469,1.3815046548843384,12.98121166229248,13.53058910369873,0.030537746846675873,0.025358280166983604,0.2604779899120331,0.23244982957839966
42,FourLayer,2048,0.0001,512,0.030363284051418304,0.03224349394440651,0.2895761728286743,0.25585445761680603,535.0,137.0,1.5510610342025757,1.6046737432479858,13.245919227600098,12.307341575622559,0.029537510126829147,0.032219886779785156,0.257771760225296,0.2508578300476074
42,FourLayer,2048,0.0001,128,0.021017588675022125,0.022635405883193016,0.21918494999408722,0.22291286289691925,306.0,81.0,1.1217085123062134,1.1940442323684692,8.69051742553711,9.623961448669434,0.019479624927043915,0.021260729059576988,0.19682887196540833,0.202266126871109
42,FourLayer,2048,0.0001,64,0.017103303223848343,0.01892109401524067,0.17450906336307526,0.20225554704666138,240.0,73.0,0.940142810344696,1.011247158050537,6.259666442871094,7.39805269241333,0.01530202105641365,0.017507823184132576,0.16428911685943604,0.17471943795681
42,FourLayer,2048,0.001,128,0.01895887404680252,0.020520610734820366,0.20182378590106964,0.22436659038066864,228.0,70.0,1.0477474927902222,1.1157459020614624,7.83621883392334,8.929413795471191,0.01684943400323391,0.018605580553412437,0.1881968080997467,0.19992923736572266
42,FourLayer,2048,0.01,512,0.02728574350476265,0.02903556078672409,0.29020020365715027,0.29392892122268677,487.0,141.0,1.2673054933547974,1.303907871246338,12.32726764678955,13.943296432495117,0.029088247567415237,0.0318518802523613,0.271891713142395,0.26913970708847046
42,FourLayer,2048,0.001,64,0.015397598966956139,0.016907401382923126,0.1597510427236557,0.17190177738666534,175.0,50.0,0.8222173452377319,0.8856844305992126,5.530372619628906,6.28914213180542,0.014261883683502674,0.016005273908376694,0.1499996930360794,0.15016420185565948
42,FourLayer,2048,0.01,64,0.01973239704966545,0.021503768861293793,0.19833171367645264,0.22787533700466156,301.0,95.0,1.2478671073913574,1.291481852531433,7.136556625366211,8.083334922790527,0.014372417703270912,0.01703815720975399,0.18199829757213593,0.20438113808631897
42,FourLayer,2048,0.01,128,0.025552429258823395,0.027188599109649658,0.2250756174325943,0.23895299434661865,306.0,92.0,1.501801609992981,1.5398107767105103,9.639765739440918,10.108149528503418,0.020906325429677963,0.023414362221956253,0.19803723692893982,0.19973798096179962
42,PudgeFiveLayer,512,0.001,512,0.01848994381725788,0.019953938201069832,0.264527291059494,0.25646719336509705,255.0,77.0,0.9483099579811096,1.0100840330123901,10.887925148010254,12.733053207397461,0.01791108213365078,0.019596904516220093,0.24574819207191467,0.23999683558940887
42,PudgeFiveLayer,512,0.01,128,0.03573904559016228,0.032558366656303406,0.2858666181564331,0.26951801776885986,685.0,140.0,2.0018491744995117,1.9096283912658691,10.910354614257812,11.441100120544434,0.031224478036165237,0.026717534288764,0.27422577142715454,0.22897304594516754
42,PudgeFiveLayer,512,0.0001,64,0.016062123700976372,0.018075477331876755,0.1739751547574997,0.1989714503288269,219.0,69.0,0.8221402168273926,0.8988638520240784,5.807668209075928,6.865492820739746,0.015592491254210472,0.018076416105031967,0.1605689376592636,0.17879408597946167
42,PudgeFiveLayer,512,0.0001,128,0.018713831901550293,0.020627478137612343,0.2064601331949234,0.222336545586586,279.0,79.0,0.9544993042945862,1.0452635288238525,7.496296405792236,8.857460021972656,0.01823440194129944,0.020236583426594734,0.18914394080638885,0.19091317057609558
42,PudgeFiveLayer,512,0.0001,512,0.02592233382165432,0.028080523014068604,0.2768378257751465,0.2916220724582672,445.0,128.0,1.3074893951416016,1.3906217813491821,12.332036018371582,13.688461303710938,0.02555340714752674,0.02819814532995224,0.2492261379957199,0.2592563033103943
42,PudgeFiveLayer,512,0.001,128,0.013383894227445126,0.014977439306676388,0.175439715385437,0.19993780553340912,153.0,53.0,0.6909091472625732,0.7495597004890442,5.9936065673828125,7.547745704650879,0.012874843552708626,0.01488257572054863,0.16634096205234528,0.18202298879623413
42,PudgeFiveLayer,512,0.01,512,0.022064507007598877,0.023097196593880653,0.3006596863269806,0.29831284284591675,348.0,101.0,1.2070351839065552,1.2566955089569092,11.66759204864502,13.519525527954102,0.019857700914144516,0.02092450112104416,0.28638529777526855,0.2896299958229065
42,PudgeFiveLayer,512,0.001,64,0.011925829574465752,0.013771464116871357,0.1349942982196808,0.1541370004415512,114.0,41.0,0.6305113434791565,0.7107661962509155,4.220646858215332,4.9202961921691895,0.011173208244144917,0.01325069647282362,0.12991826236248016,0.14726853370666504
42,PudgeFiveLayer,512,0.01,64,0.029120292514562607,0.031417205929756165,0.2950301468372345,0.31529945135116577,433.0,126.0,1.7631639242172241,1.9044491052627563,10.581450462341309,11.93242359161377,0.022786522284150124,0.024539362639188766,0.27811211347579956,0.2918822765350342
42,FiveLayer,512,0.0001,512,0.027361387386918068,0.029322799295186996,0.28332728147506714,0.26815560460090637,530.0,150.0,1.3066933155059814,1.364353895187378,12.00413990020752,12.499923706054688,0.028447512537240982,0.03121088817715645,0.26725131273269653,0.2525080740451813
42,FiveLayer,512,0.001,64,0.013135356828570366,0.014657944440841675,0.14116360247135162,0.1604858785867691,127.0,40.0,0.6981647610664368,0.7618352770805359,4.72718620300293,5.85718297958374,0.012231872417032719,0.013996751047670841,0.1353461593389511,0.14095859229564667
42,FiveLayer,512,0.0001,128,0.020045338198542595,0.021744748577475548,0.21377399563789368,0.236117422580719,318.0,93.0,0.9985737800598145,1.046087622642517,8.072710037231445,9.645085334777832,0.020011156797409058,0.022454554215073586,0.19771461188793182,0.20300424098968506
42,FiveLayer,512,0.001,128,0.013767654076218605,0.01543944887816906,0.184157595038414,0.20762868225574493,168.0,53.0,0.7302947044372559,0.7937195897102356,6.059197425842285,7.505077838897705,0.012850395403802395,0.014918623492121696,0.1724303662776947,0.18656598031520844
42,FiveLayer,512,0.01,128,0.015322004444897175,0.01698080077767372,0.19843341410160065,0.22379106283187866,166.0,56.0,0.8665547370910645,0.9276633262634277,7.24951171875,8.955225944519043,0.013219143263995647,0.015307958237826824,0.1794196516275406,0.1989305019378662
42,FiveLayer,512,0.01,64,0.014356805011630058,0.015926659107208252,0.15828774869441986,0.1751086264848709,185.0,51.0,0.7641535997390747,0.8211808204650879,5.202112197875977,5.9264678955078125,0.013347841799259186,0.015340840443968773,0.15003721415996552,0.1598842442035675
42,FiveLayer,512,0.001,512,0.02130395546555519,0.023255258798599243,0.2723085284233093,0.27576589584350586,341.0,103.0,1.1107292175292969,1.1720244884490967,10.882527351379395,13.027862548828125,0.02027314156293869,0.02294321358203888,0.2536938488483429,0.24781575798988342
42,FiveLayer,512,0.0001,64,0.016994187608361244,0.018834145739674568,0.17311568558216095,0.19929762184619904,261.0,74.0,0.8537360429763794,0.9213663935661316,6.061840534210205,7.226126670837402,0.016821270808577538,0.019141266122460365,0.1627342849969864,0.17559011280536652
42,FiveLayer,512,0.01,512,0.022354861721396446,0.024437664076685905,0.2666984796524048,0.28429508209228516,288.0,94.0,1.2569305896759033,1.313929796218872,11.512459754943848,11.993180274963379,0.01943509839475155,0.022454556077718735,0.24194911122322083,0.26918715238571167
42,FiveLayer,2048,0.0001,512,0.041835516691207886,0.03642900660634041,0.3373490273952484,0.2836499512195587,790.0,137.0,2.041832447052002,1.711806058883667,14.890514373779297,12.792890548706055,0.04261346161365509,0.03843666613101959,0.3176579475402832,0.28066736459732056
42,FiveLayer,2048,0.001,512,0.01985716074705124,0.02128177508711815,0.2686826288700104,0.26066696643829346,278.0,81.0,1.0934921503067017,1.1449865102767944,11.464685440063477,11.886068344116211,0.017726153135299683,0.019539929926395416,0.24762703478336334,0.23398414254188538
42,FiveLayer,2048,0.0001,64,0.014275206252932549,0.016098016873002052,0.1636180579662323,0.18537354469299316,216.0,67.0,0.745978832244873,0.8249430656433105,5.22299861907959,6.564106464385986,0.013550122268497944,0.015607904642820358,0.15514884889125824,0.16952823102474213
42,FiveLayer,2048,0.001,64,0.012238637544214725,0.014002260752022266,0.14721369743347168,0.17213907837867737,132.0,53.0,0.642328143119812,0.715371310710907,4.607904434204102,5.855324745178223,0.01156120840460062,0.013619690202176571,0.1383141726255417,0.1569078266620636
42,FiveLayer,2048,0.01,64,0.018946776166558266,0.020778222009539604,0.18356329202651978,0.20853619277477264,239.0,81.0,0.9784389138221741,1.0390838384628296,6.4369940757751465,7.763014793395996,0.018218906596302986,0.0206623338162899,0.16756069660186768,0.1815839260816574
42,FiveLayer,2048,0.01,512,0.07547358423471451,0.08038070797920227,0.45782288908958435,0.42222046852111816,1437.0,388.0,3.4250261783599854,3.5570015907287598,16.05082893371582,12.69389820098877,0.0820760428905487,0.08923650532960892,0.444292277097702,0.42222046852111816
42,FiveLayer,2048,0.0001,128,0.015804843977093697,0.017398396506905556,0.20155592262744904,0.20665523409843445,246.0,69.0,0.8147971034049988,0.8822605609893799,6.930473327636719,8.644497871398926,0.015225579962134361,0.017056118696928024,0.18829511106014252,0.19021698832511902
42,FiveLayer,2048,0.01,128,0.028479311615228653,0.02689364366233349,0.23701830208301544,0.2515261173248291,391.0,89.0,1.493614912033081,1.4232001304626465,9.335431098937988,11.091715812683105,0.02692471444606781,0.025169286876916885,0.22524552047252655,0.20780780911445618
42,FiveLayer,2048,0.001,128,0.013803679496049881,0.015251065604388714,0.18185918033123016,0.2176758497953415,168.0,53.0,0.7329784035682678,0.7937062382698059,6.185930252075195,8.184051513671875,0.012868479825556278,0.014542123302817345,0.17370010912418365,0.18486693501472473
42,PudgeFiveLayer,2048,0.0001,128,0.01506352610886097,0.016922391951084137,0.19368164241313934,0.21418850123882294,236.0,66.0,0.7873777747154236,0.8744129538536072,6.872464179992676,8.335148811340332,0.014294300228357315,0.016261907294392586,0.1842423975467682,0.19490385055541992
42,PudgeFiveLayer,2048,0.001,512,0.020014457404613495,0.02203322947025299,0.2862648665904999,0.2993301749229431,299.0,91.0,1.0389512777328491,1.112274408340454,11.718172073364258,11.628771781921387,0.019137471914291382,0.021700620651245117,0.25321903824806213,0.287304550409317
42,PudgeFiveLayer,2048,0.01,64,0.020220059901475906,0.022615669295191765,0.1674043834209442,0.18782992660999298,196.0,62.0,1.1468020677566528,1.2556681632995605,6.0745110511779785,6.909152030944824,0.017379987984895706,0.0199821088463068,0.1566402167081833,0.1702621430158615
42,PudgeFiveLayer,2048,0.01,128,0.031086886301636696,0.03252840042114258,0.2448098510503769,0.2288261502981186,405.0,115.0,1.6878336668014526,1.7203078269958496,9.449316024780273,9.51892375946045,0.028234465047717094,0.030464492738246918,0.22943392395973206,0.22593234479427338
42,PudgeFiveLayer,2048,0.01,512,0.09333033859729767,0.08924776315689087,0.539087176322937,0.5560466051101685,1797.0,361.0,4.940054416656494,4.626589775085449,26.809314727783203,27.65272331237793,0.08732505142688751,0.08546312153339386,0.4535587728023529,0.4434766173362732
42,PudgeFiveLayer,2048,0.0001,64,0.014001796022057533,0.015820156782865524,0.16127055883407593,0.1787545382976532,195.0,56.0,0.7385209798812866,0.8114277124404907,5.248617649078369,6.149267196655273,0.013153266161680222,0.015323957428336143,0.15062928199768066,0.1596112847328186
42,PudgeFiveLayer,2048,0.001,128,0.013506237417459488,0.015147768892347813,0.18130072951316833,0.19559212028980255,177.0,54.0,0.7264028191566467,0.7937644720077515,6.037750720977783,7.1856584548950195,0.0124058211222291,0.014334357343614101,0.1745578795671463,0.18108560144901276
42,PudgeFiveLayer,2048,0.001,64,0.011854547075927258,0.01354727242141962,0.14260810613632202,0.16013310849666595,133.0,42.0,0.633249819278717,0.7052414417266846,4.532905101776123,5.303928375244141,0.010975576937198639,0.012913410551846027,0.135612353682518,0.14119023084640503
42,PudgeFiveLayer,2048,0.0001,512,0.02414630353450775,0.025963710620999336,0.2751166522502899,0.2755827307701111,400.0,113.0,1.222859263420105,1.2894446849822998,11.770732879638672,12.976408958435059,0.02370310388505459,0.025999000295996666,0.2515261769294739,0.25556832551956177
42,PudgeSixLayer,512,0.0001,128,0.01589406281709671,0.017633747309446335,0.20119453966617584,0.20891112089157104,232.0,74.0,0.8259907960891724,0.8913063406944275,7.125679016113281,8.120309829711914,0.015178930014371872,0.017344925552606583,0.18912941217422485,0.19430258870124817
42,PudgeSixLayer,512,0.001,128,0.011811708100140095,0.013406137935817242,0.16765089333057404,0.18068845570087433,111.0,47.0,0.6365901827812195,0.7011737823486328,5.840536594390869,7.057835102081299,0.010822722688317299,0.01271293219178915,0.16023610532283783,0.1648958921432495
42,PudgeSixLayer,512,0.001,64,0.011441709473729134,0.013099010102450848,0.14130856096744537,0.16317307949066162,107.0,45.0,0.6459875702857971,0.7150688767433167,4.679975509643555,5.384501934051514,0.009893764741718769,0.0118192657828331,0.13354632258415222,0.14670731127262115
42,PudgeSixLayer,512,0.0001,512,0.02274385653436184,0.024719854816794395,0.28643694519996643,0.2968108355998993,421.0,117.0,1.121554970741272,1.197996735572815,12.72557544708252,13.56606674194336,0.022935258224606514,0.025350140407681465,0.25842908024787903,0.26582780480384827
42,PudgeSixLayer,512,0.01,512,0.031952835619449615,0.033478010445833206,0.39608603715896606,0.3904733657836914,429.0,120.0,2.071428060531616,2.1471033096313477,18.701011657714844,18.410818099975586,0.022252967581152916,0.023781631141901016,0.31101855635643005,0.29630693793296814
42,PudgeSixLayer,512,0.001,512,0.016847878694534302,0.018623951822519302,0.26991233229637146,0.2755829989910126,274.0,77.0,0.8957023024559021,0.9576559066772461,11.550829887390137,11.45566177368164,0.01568479835987091,0.017991162836551666,0.24542772769927979,0.2608377933502197
42,PudgeSixLayer,512,0.01,64,0.014566699042916298,0.016311660408973694,0.17440329492092133,0.19415326416492462,192.0,66.0,0.8392186760902405,0.8908563256263733,5.532862186431885,6.328065872192383,0.012258214876055717,0.014709796756505966,0.16310976445674896,0.18113656342029572
42,PudgeSixLayer,512,0.01,128,0.015322219580411911,0.017055410891771317,0.20524053275585175,0.21805298328399658,163.0,55.0,0.9243459701538086,0.9751191735267639,7.491823673248291,8.24113655090332,0.012057507410645485,0.014502927660942078,0.1870308667421341,0.2040625810623169
42,PudgeSixLayer,512,0.0001,64,0.014703000895678997,0.016377123072743416,0.17148138582706451,0.18317243456840515,207.0,63.0,0.7758684754371643,0.8398236036300659,5.568756103515625,6.388460636138916,0.013804690912365913,0.015866903588175774,0.16164888441562653,0.16526462137699127
42,FourLayer,512,0.01,64,0.025712616741657257,0.023606108501553535,0.20535142719745636,0.20004810392856598,413.0,86.0,1.3218019008636475,1.14265775680542,7.19696569442749,7.7269487380981445,0.024846166372299194,0.024235425516963005,0.19294539093971252,0.18257580697536469
42,FourLayer,512,0.01,128,0.02054767496883869,0.021537011489272118,0.21119904518127441,0.22535204887390137,270.0,66.0,1.0852949619293213,1.1337523460388184,8.10976505279541,9.548810005187988,0.01927202381193638,0.020276300609111786,0.19225087761878967,0.20037701725959778
42,FourLayer,512,0.001,64,0.01368351373821497,0.015499711036682129,0.15584352612495422,0.177638441324234,177.0,58.0,0.7377967834472656,0.803623616695404,5.177315711975098,6.017825126647949,0.012531263753771782,0.014839990995824337,0.14672955870628357,0.16441360116004944
42,FourLayer,512,0.001,512,0.02038625255227089,0.022691801190376282,0.2894161641597748,0.2859434485435486,305.0,75.0,1.149909496307373,1.2045683860778809,12.017702102661133,12.220107078552246,0.017649898305535316,0.021161893382668495,0.2634970545768738,0.2579522728919983
42,FourLayer,512,0.001,128,0.016842173412442207,0.01855427399277687,0.20360468327999115,0.20721980929374695,238.0,71.0,0.9129748344421387,0.9724227786064148,6.784257888793945,7.940345764160156,0.015326057560741901,0.017554868012666702,0.19080567359924316,0.19482743740081787
42,FourLayer,512,0.01,512,0.025064285844564438,0.0266029704362154,0.284839004278183,0.28110721707344055,374.0,101.0,1.3051584959030151,1.3448266983032227,11.769044876098633,13.039743423461914,0.023884175345301628,0.026163892820477486,0.2688274383544922,0.26470914483070374
42,FourLayer,512,0.0001,64,0.019394023343920708,0.021202119067311287,0.1853836327791214,0.19538883864879608,304.0,91.0,1.034388780593872,1.10623300075531,6.513844013214111,6.983578681945801,0.01798834651708603,0.020159879699349403,0.17219707369804382,0.17790073156356812
42,FourLayer,512,0.0001,512,0.03448110818862915,0.03614969179034233,0.29021966457366943,0.2832130789756775,691.0,194.0,1.6613563299179077,1.7088109254837036,13.307973861694336,12.569047927856445,0.03555533289909363,0.03793826326727867,0.2706315219402313,0.268064945936203
42,FourLayer,512,0.0001,128,0.023161184042692184,0.024684738367795944,0.22941768169403076,0.22850990295410156,359.0,108.0,1.2010345458984375,1.2591171264648438,8.586771011352539,10.06195068359375,0.022171717137098312,0.024050883948802948,0.21024678647518158,0.1989136040210724
42,PudgeFiveLayer,1024,0.01,64,0.020431743934750557,0.021922722458839417,0.19209003448486328,0.20954574644565582,273.0,85.0,1.0930514335632324,1.1357426643371582,6.690718650817871,7.897923946380615,0.018884191289544106,0.021007707342505455,0.17457470297813416,0.18130233883857727
42,PudgeFiveLayer,1024,0.001,128,0.012656055390834808,0.014158367179334164,0.18283799290657043,0.20383785665035248,153.0,51.0,0.6602373123168945,0.7232402563095093,5.623037815093994,7.064552307128906,0.012035918422043324,0.01377367228269577,0.17597636580467224,0.1820056140422821
42,PudgeFiveLayer,1024,0.01,512,0.024808300659060478,0.026154227554798126,0.29933178424835205,0.2761388123035431,309.0,93.0,1.4020814895629883,1.4414478540420532,13.058988571166992,13.732644081115723,0.02142326720058918,0.023323528468608856,0.2782606780529022,0.24416789412498474
42,PudgeFiveLayer,1024,0.0001,64,0.014798308722674847,0.016656529158353806,0.165852889418602,0.1866448074579239,221.0,62.0,0.75860196352005,0.8350875377655029,5.399510383605957,6.366120338439941,0.01434248685836792,0.016520947217941284,0.15734174847602844,0.16783513128757477
42,PudgeFiveLayer,1024,0.01,128,0.01746816374361515,0.019103365018963814,0.1982726901769638,0.216189444065094,209.0,59.0,0.9373669028282166,1.0126335620880127,6.67685604095459,8.534002304077148,0.01608755998313427,0.017844485118985176,0.19186101853847504,0.19169116020202637
42,PudgeFiveLayer,1024,0.001,64,0.022094732150435448,0.018681205809116364,0.22149087488651276,0.18559293448925018,434.0,75.0,1.1441667079925537,0.9544244408607483,7.16331148147583,6.773632049560547,0.021182315424084663,0.018170656636357307,0.208356112241745,0.16839785873889923
42,PudgeFiveLayer,1024,0.001,512,0.017555326223373413,0.0194332767277956,0.26489001512527466,0.2896941006183624,258.0,79.0,0.9140005707740784,0.9836786389350891,10.703235626220703,13.639020919799805,0.0167317446321249,0.01908654347062111,0.24653255939483643,0.24495530128479004
42,PudgeFiveLayer,1024,0.0001,128,0.016590096056461334,0.018282612785696983,0.20188196003437042,0.21823535859584808,270.0,77.0,0.865307092666626,0.9393203854560852,7.053062438964844,8.744781494140625,0.01578042097389698,0.017677178606390953,0.19250419735908508,0.19903744757175446
42,PudgeFiveLayer,1024,0.0001,512,0.023640822619199753,0.02545800432562828,0.28618258237838745,0.2889016568660736,386.0,110.0,1.2190728187561035,1.2765882015228271,12.631525039672852,13.02973461151123,0.022768275812268257,0.025246109813451767,0.26354944705963135,0.2632729113101959
42,ThreeLayer,512,0.01,64,0.031776923686265945,0.03082207776606083,0.22761088609695435,0.20668327808380127,524.0,129.0,1.6170870065689087,1.5158488750457764,8.104410171508789,8.436694145202637,0.03103712946176529,0.031163157895207405,0.21636945009231567,0.19048573076725006
42,ThreeLayer,512,0.001,64,0.021353844553232193,0.023450063541531563,0.17651072144508362,0.19426503777503967,344.0,91.0,0.9877579808235168,1.0505852699279785,6.096837997436523,7.253812789916992,0.022845640778541565,0.025774747133255005,0.1697974056005478,0.17241214215755463
42,ThreeLayer,512,0.0001,64,0.03167151287198067,0.03345675766468048,0.21425101161003113,0.2185203582048416,549.0,154.0,1.3985915184020996,1.4363086223602295,8.23121452331543,9.142805099487305,0.03521984815597534,0.038031935691833496,0.2009349763393402,0.19723522663116455
