,Agent,Value,Consumption,i_a,m
123,S123,-10.786241925885069,1.393645637152188,0.25,0.5
124,S124,-6.56604919695435,0.94370446877579,0.25,0.5
125,S125,-2.4403650909993737,1.7998660753195952,0.25,0.5
126,S126,-2.943658573648545,1.0337800308512397,0.25,0.5
127,S127,1.2169995487849783,2.0077459136721627,0.25,0.5
128,S128,-7.422450431652315,2.6207655476757274,0.25,0.5
129,S129,1.0294694862583949,1.8743317421590335,0.25,0.5
130,S130,-1.7002243664433196,5.758055294387371,0.25,0.5
131,S131,-3.499257297903819,5.527113638141536,0.25,0.5
132,S132,-3.9728646024791696,3.124394707467018,0.25,0.5
133,S133,-2.411635911192551,3.7580599151090635,0.25,0.5
134,S134,-4.610458572176906,6.889720815754004,0.25,0.5
135,S135,-6.7522338058816205,2.460803383397823,0.25,0.5
136,S136,-6.711849644633112,4.4461727950752294,0.25,0.5
137,S137,-7.951836298274938,4.558609310181163,0.25,0.5
138,S138,-5.970354535897674,2.4928230572283008,0.25,0.5
139,S139,-8.204053738554945,2.3105892385230984,0.25,0.5
140,S140,-27.561052849599957,0.09047205207639342,0.25,0.5
141,S141,-37.34182522953631,0.0904714325091567,0.25,0.5
142,S142,-9.80959864905236,1.2203463944795836,0.25,0.5
143,S143,-35.47087065664765,0.09047213398066392,0.25,0.5
144,S144,-39.751606948001914,0.09047226294790744,0.25,0.5
145,S145,-11.302092309133917,1.2935607072775708,0.25,0.5
146,S146,-79.1356090884616,0.09047213732900435,0.25,0.5
147,S147,-12.165899023306316,1.3900568401067146,0.25,0.5
148,S148,-11.569926395465073,1.19214611449066,0.25,0.5
149,S149,-12.469675313367695,1.3130619501506056,0.25,0.5
150,S150,-6.048012289403514,1.7255105245903315,0.25,0.5
151,S151,-2.4275317826000626,1.7951020312045505,0.25,0.5
152,S152,-4.788903704723834,2.1026774442546348,0.25,0.5
153,S153,-6.3544271033577395,1.5065646368522696,0.25,0.5
154,S154,-8.108592364506382,2.0911369203720134,0.25,0.5
155,S155,-7.464970271620551,2.5011491405987685,0.25,0.5
156,S156,-6.231154816983976,2.112804911267918,0.25,0.5
157,S157,-5.092922777110868,2.846007514299874,0.25,0.5
158,S158,-1.3959869220784697,1.8542536249514578,0.25,0.5
159,S159,-5.385970129955524,2.359254841519993,0.25,0.5
160,S160,-5.60158987390238,10.47874606374216,0.25,0.5
161,S161,-4.693458451989329,10.576442019036401,0.25,0.5
162,S162,-10.5397291030319,1.7606182496330383,0.25,0.5
163,S163,4.818884161537669,52.12190861834427,0.25,0.5
164,S164,-6.36251912107798,11.012919025916563,0.25,0.5
165,S165,-10.578448638086607,2.0855055739208144,0.25,0.5
166,S166,4.612596617435573,48.12021753699718,0.25,0.5
167,S167,-10.047357069501741,1.686269476054485,0.25,0.5
168,S168,-8.982586467634004,1.8931106257155956,0.25,0.5
169,S169,-9.573962886638697,2.030722612235983,0.25,0.5
170,S170,-4.226119504409727,2.109611023554054,0.25,0.5
171,S171,-2.7723810844363257,1.9945922551080428,0.25,0.5
172,S172,-1.4979542201538174,3.5439582891300216,0.25,0.5
173,S173,-5.42566552904803,1.3963056497402546,0.25,0.5
174,S174,-5.135649050643178,2.2284555067526233,0.25,0.5
175,S175,-4.612753590515219,1.9545255229922238,0.25,0.5
176,S176,-5.014598342757319,1.3595651460075833,0.25,0.5
177,S177,-1.3332883916150435,4.2463255008249705,0.25,0.5
178,S178,-1.6802441208208392,1.7872208699538643,0.25,0.5
179,S179,-3.2422400520334476,1.9324328811251483,0.25,0.5
180,S180,-8.056514663546185,1.0264055680658286,0.25,0.5
181,S181,-8.932798622411884,1.0425775099851256,0.25,0.5
182,S182,-5.919099589457717,1.6435267386512658,0.25,0.5
183,S183,-7.101117636185794,1.159570519465409,0.25,0.5
184,S184,-3.481990176501839,0.9423050471273837,0.25,0.5
185,S185,-0.16905251582881708,1.7087770607405348,0.25,0.5
186,S186,-4.708025728187222,0.9456333099087572,0.25,0.5
187,S187,-2.2169818548913147,1.4529316003483634,0.25,0.5
188,S188,-5.674170344858667,2.0988463149081946,0.25,0.5
189,S189,-1.580780361471353,1.6633829478783633,0.25,0.5
190,S190,3.2267345527537783,1.5370991278887625,0.25,0.5
191,S191,1.7148960405762108,1.5198300648109362,0.25,0.5
192,S192,-2.0147754174218626,0.7114870682567519,0.25,0.5
193,S193,2.7992798978690168,1.3629747517724309,0.25,0.5
194,S194,-7.650096924711699,2.2329463072242306,0.25,0.5
195,S195,-11.18425971630261,1.1483521800403944,0.25,0.5
196,S196,-9.751688853592162,1.6740221433778069,0.25,0.5
197,S197,-10.69236181892905,1.4475670923171737,0.25,0.5
198,S198,-4.169717294067241,0.7439128039838971,0.25,0.5
199,S199,-11.87692907261947,1.159586777795064,0.25,0.5
200,S200,-3.810473351353131,2.0049917705144233,0.25,0.5
201,S201,-7.6048635135238785,2.2217236370142457,0.25,0.5
202,S202,-4.2832105512783105,1.968708464400712,0.25,0.5
203,S203,-4.3653013728214765,1.323600348551554,0.25,0.5
204,S204,-1.8116411807169914,1.6490985488537007,0.25,0.5
205,S205,-2.483690335609715,1.0437357838803436,0.25,0.5
206,S206,-7.212271225644508,1.0646127805761167,0.25,0.5
207,S207,-6.6955996343124955,1.4949697449723387,0.25,0.5
208,S208,-8.820125542078165,1.1567734458159684,0.25,0.5
209,S209,-7.722319373270126,0.8781053217623318,0.25,0.5
210,S210,-5.097666060114268,2.5805636171027087,0.25,0.5
211,S211,-7.111643419192356,2.523724049656025,0.25,0.5
212,S212,-5.252669797265546,2.2854572057069165,0.25,0.5
213,S213,-5.8835681580068036,2.0330040931229574,0.25,0.5
214,S214,-4.228099314230431,2.5009314009378087,0.25,0.5
215,S215,-5.144283957924942,1.8425055205104204,0.25,0.5
216,S216,-7.1778952094236175,1.8776839111073822,0.25,0.5
217,S217,-6.52903776862486,2.2027346180838467,0.25,0.5
218,S218,-8.008765140716282,1.8235748115318462,0.25,0.5
219,S219,-7.321212322199454,1.8776847886153354,0.25,0.5
220,S220,-8.252511544865465,0.826558560214925,0.25,0.5
221,S221,-8.075069249742983,0.8135174007284476,0.25,0.5
222,S222,-4.530514809559794,2.108986864733078,0.25,0.5
223,S223,-7.712063403962382,0.8863726666509629,0.25,0.5
224,S224,-11.03031995604534,1.0270239070512446,0.25,0.5
225,S225,-7.234982651162623,3.5578696618124206,0.25,0.5
226,S226,-10.31603077004977,1.0270233439259462,0.25,0.5
227,S227,-7.471900128472469,2.858622541520168,0.25,0.5
228,S228,-3.7541675312238807,3.1286239677310395,0.25,0.5
229,S229,-7.09688407213177,3.528106657752053,0.25,0.5
230,S230,-10.223844444349357,1.7424498338366419,0.25,0.5
231,S231,-10.11107012680273,1.737275232600163,0.25,0.5
232,S232,-26.606245132351024,0.5002123378201534,0.25,0.5
233,S233,-9.816086411400356,2.095817614064178,0.25,0.5
234,S234,-6.420189636370181,1.4492106036334793,0.25,0.5
235,S235,-13.209836750123745,0.43359294185807545,0.25,0.5
236,S236,-5.738810538147484,1.5273184889899085,0.25,0.5
237,S237,-14.575266689713244,0.454039583655957,0.25,0.5
238,S238,-21.68279523510571,0.5002135506348765,0.25,0.5
239,S239,-12.819708471870904,0.4392857073134866,0.25,0.5
240,S240,-9.869497738695056,1.5741511564609618,0.25,0.5
241,S241,-7.096994015526279,1.4739966587825941,0.25,0.5
242,S242,-12.199182044131204,1.1245813469548667,0.25,0.5
243,S243,-9.842261932553829,1.6658613011305574,0.25,0.5
244,S244,-1.7030613869892526,0.9164500460636613,0.25,0.5
245,S245,-4.292675689692213,0.46675364268613584,0.25,0.5
246,S246,4.291623259399631,0.8565335213201308,0.25,0.5
247,S247,1.6160623837357422,0.54110661494016,0.25,0.5
248,S248,-8.797855257644814,1.124582924878407,0.25,0.5
249,S249,1.7577009787453197,0.5021973388545596,0.25,0.5
250,S250,-1.3970649727590836,1.5934191373473758,0.25,0.5
251,S251,-2.7266881700694667,1.5614931853587017,0.25,0.5
252,S252,-2.263526212816832,1.4037036529143039,0.25,0.5
253,S253,-1.3270659766260107,1.6301752554185756,0.25,0.5
254,S254,-6.083883556384535,1.7214730266490263,0.25,0.5
255,S255,-6.565213588098861,1.6642292369048015,0.25,0.5
256,S256,-6.622884777604637,1.776903069197444,0.25,0.5
257,S257,-7.349954893404399,1.615118259233,0.25,0.5
258,S258,-3.5493468681906384,1.382574741620366,0.25,0.5
259,S259,-7.2233319035744525,1.660932650369638,0.25,0.5
260,S260,-12.320939753457244,0.4026544258389177,0.25,0.5
261,S261,-15.151088260762403,0.4026544258389177,0.25,0.5
262,S262,-6.3675239772520555,4.850176176906348,0.25,0.5
263,S263,-11.850038234590572,0.4026544258389177,0.25,0.5
264,S264,-10.312017404207113,0.4026544258389177,0.25,0.5
265,S265,-3.4156692707357994,6.473885039215374,0.25,0.5
266,S266,-12.833706039039923,0.40265528265236117,0.25,0.5
267,S267,-6.4896884417706,5.116991437743206,0.25,0.5
268,S268,-8.063612371536962,8.617008126188983,0.25,0.5
269,S269,-6.087976570377782,8.617008126188983,0.25,0.5
270,S270,-7.138041526708767,1.6918441620856306,0.25,0.5
271,S271,-6.236490786436956,1.6643937102432431,0.25,0.5
272,S272,-7.97191205084692,1.383039752942765,0.25,0.5
273,S273,-7.023222600001635,1.7721583719679062,0.25,0.5
274,S274,-5.479773575429214,1.51789581359649,0.25,0.5
275,S275,-6.444310768531122,1.3334090199676787,0.25,0.5
276,S276,-4.219525443643159,1.5662706992249433,0.25,0.5
277,S277,-5.404174418302169,1.2914871928440876,0.25,0.5
278,S278,-6.976484688241124,1.4053628860470084,0.25,0.5
279,S279,-5.30704157254329,1.3248648596526411,0.25,0.5
280,S280,-10.071767907364075,0.8825264213633397,0.25,0.5
281,S281,-8.82419464459865,0.8428798384232116,0.25,0.5
282,S282,-0.9744213960481823,4.787607984366981,0.25,0.5
283,S283,-7.85365426689946,1.0777684438265542,0.25,0.5
284,S284,-12.316205599925222,1.201828356886826,0.25,0.5
285,S285,8.01945865634574,48.00731226683145,0.25,0.5
286,S286,-10.433220070520758,1.6513921383804862,0.25,0.5
287,S287,-6.780449020346237,6.372734015358873,0.25,0.5
288,S288,20.71329706163063,38.51269694094689,0.25,0.5
289,S289,8.866156080868976,48.452761835731664,0.25,0.5
290,S290,-7.415004079082331,2.223043762270715,0.25,0.5
291,S291,-9.596291285512757,2.3125034903394974,0.25,0.5
292,S292,-7.982926719151222,2.041598076290785,0.25,0.5
293,S293,-7.853418812797986,1.864035022037429,0.25,0.5
294,S294,-4.214133203480484,1.9122795711642064,0.25,0.5
295,S295,-5.468478181171903,1.3891691313396146,0.25,0.5
296,S296,-7.622259064631003,1.6379284977577933,0.25,0.5
297,S297,-7.909404717859429,1.6850483636527687,0.25,0.5
298,S298,-10.491673850445407,1.7676159760344408,0.25,0.5
299,S299,-8.407574334000996,1.4362405524915791,0.25,0.5
300,S300,-1.3341461186997983,1.18130578532067,0.25,0.5
301,S301,-2.5952422786859155,1.1401807729910647,0.25,0.5
302,S302,0.6451966550960467,1.4825795722406068,0.25,0.5
303,S303,-1.2147535629033195,1.2860053702643672,0.25,0.5
305,S305,0.9552361096035824,1.7071152049687945,0.25,0.5
306,S306,-2.380284780120097,1.2253397358386704,0.25,0.5
307,S307,-0.5311860537116794,1.4433895976227145,0.25,0.5
308,S308,-0.17791212600087536,1.681531094511274,0.25,0.5
310,S310,-7.336821981110442,3.7323535189832246,0.25,0.5
311,S311,-4.09424757859951,4.295530109101037,0.25,0.5
312,S312,-10.496401389549616,1.6972712844881086,0.25,0.5
313,S313,-9.338254499546073,1.807835815030947,0.25,0.5
315,S315,-11.77567747970732,1.1410822938322198,0.25,0.5
316,S316,-6.248052596833327,1.9213480667085205,0.25,0.5
317,S317,-7.417446513644179,1.5488380570515332,0.25,0.5
318,S318,-8.748351160103162,1.0885892614172428,0.25,0.5
320,S320,-11.793514295797952,1.6872626564719095,0.25,0.5
321,S321,-11.723131244276155,1.6850080628669335,0.25,0.5
322,S322,-11.100651476674228,1.6872627397439026,0.25,0.5
323,S323,-11.831958587822133,1.5505393410164854,0.25,0.5
324,S324,-10.103833121567567,1.3339550500215298,0.25,0.5
325,S325,-9.288838656690206,1.5696379624783938,0.25,0.5
326,S326,-10.193938427098637,1.2533469194832705,0.25,0.5
327,S327,-9.01131980206973,1.7561265876273604,0.25,0.5
328,S328,-11.083037993556184,1.5486805585685655,0.25,0.5
329,S329,-9.203510984255434,1.5646347986795348,0.25,0.5
330,S330,-5.908668993915843,1.5762849801515102,0.25,0.5
331,S331,-5.879327659460142,1.5763320463825883,0.25,0.5
332,S332,-5.319730208170127,1.6921813124581724,0.25,0.5
333,S333,-6.032151406122672,1.5395771116943835,0.25,0.5
334,S334,3.740169284835418,1.3984989689180047,0.25,0.5
